Trial 3:3back,Trial 5:3back
30.548,32.028
30.497,31.997
30.448,31.967
30.4,31.941
30.353,31.92
30.307,31.906
30.259,31.903
30.211,31.918
30.163,31.958
30.115,32.029
30.068,32.141
30.024,32.3
29.981,32.516
29.939,32.793
29.899,33.133
29.86,33.537
29.821,34.004
29.782,34.526
29.744,35.097
29.706,35.704
29.669,36.335
29.632,36.976
29.597,37.613
29.565,38.23
29.538,38.815
29.516,39.356
29.502,39.843
29.499,40.268
29.51,40.625
29.54,40.911
29.597,41.126
29.69,41.272
29.828,41.353
30.022,41.374
30.282,41.342
30.619,41.264
31.039,41.149
31.548,41.005
32.144,40.841
32.823,40.662
33.574,40.476
34.385,40.287
35.238,40.102
36.111,39.923
36.986,39.752
37.84,39.59
38.657,39.441
39.418,39.304
40.109,39.178
40.72,39.061
41.243,38.952
41.675,38.85
42.015,38.753
42.265,38.659
42.432,38.566
42.521,38.473
42.541,38.379
42.5,38.284
42.408,38.185
42.275,38.082
42.111,37.975
41.924,37.861
41.723,37.741
41.516,37.616
41.308,37.488
41.106,37.357
40.913,37.227
40.731,37.098
40.562,36.972
40.408,36.851
40.265,36.736
40.134,36.627
40.01,36.525
39.893,36.433
39.78,36.351
39.671,36.278
39.564,36.215
39.457,36.163
39.349,36.121
39.238,36.091
39.124,36.07
39.006,36.059
38.884,36.059
38.756,36.066
38.623,36.08
38.484,36.098
38.335,36.119
38.175,36.142
38.007,36.164
37.834,36.186
37.659,36.206
37.485,36.223
37.318,36.237
37.158,36.245
37.01,36.248
36.873,36.246
36.75,36.238
36.64,36.222
36.543,36.2
36.46,36.172
36.388,36.137
36.328,36.096
36.279,36.048
36.24,35.995
36.209,35.935
36.185,35.869
36.168,35.797
36.156,35.719
36.147,35.639
36.142,35.556
36.138,35.471
36.136,35.383
36.134,35.296
36.132,35.207
36.128,35.118
36.121,35.028
36.111,34.939
36.096,34.851
36.076,34.764
36.052,34.679
36.021,34.595
35.984,34.513
35.942,34.433
35.896,34.353
35.844,34.276
35.788,34.199
35.728,34.124
35.663,34.051
35.594,33.98
35.521,33.909
35.443,33.839
35.36,33.771
35.271,33.703
35.177,33.637
35.079,33.572
34.978,33.509
34.873,33.448
34.764,33.388
34.652,33.331
34.537,33.274
34.42,33.219
34.302,33.165
34.181,33.109
34.06,33.053
33.938,32.995
33.817,32.938
33.698,32.879
33.582,32.821
33.469,32.764
33.36,32.708
33.254,32.655
33.151,32.602
33.051,32.551
32.953,32.501
32.856,32.452
32.76,32.403
32.665,32.353
32.57,32.304
32.476,32.256
32.382,32.209
32.289,32.163
32.196,32.118
32.103,32.075
32.012,32.033
31.921,31.991
31.833,31.95
31.747,31.91
31.664,31.872
31.584,31.836
31.506,31.802
31.43,31.773
31.355,31.749
31.278,31.734
31.193,31.729
31.097,31.739
30.993,31.769
30.883,31.823
30.771,31.911
30.663,32.039
30.563,32.217
30.474,32.452
30.399,32.75
30.339,33.114
30.293,33.541
30.26,34.03
30.238,34.572
30.224,35.159
30.216,35.778
30.21,36.417
30.205,37.06
30.198,37.692
30.186,38.298
30.169,38.866
30.146,39.384
30.116,39.842
30.08,40.234
30.038,40.555
29.992,40.804
29.942,40.982
29.89,41.093
29.835,41.143
29.78,41.138
29.726,41.086
29.672,40.995
29.619,40.874
29.565,40.73
29.51,40.57
29.455,40.4
29.4,40.227
29.347,40.054
29.299,39.887
29.256,39.726
29.224,39.573
29.206,39.43
29.208,39.296
29.238,39.171
29.304,39.054
29.418,38.945
29.59,38.841
29.831,38.743
30.15,38.649
30.553,38.558
31.042,38.469
31.619,38.381
32.28,38.291
33.015,38.2
33.813,38.105
34.658,38.007
35.534,37.906
36.42,37.8
37.297,37.691
38.145,37.577
38.946,37.46
39.684,37.341
40.346,37.222
40.922,37.104
41.407,36.99
41.797,36.879
42.093,36.773
42.299,36.672
42.423,36.578
42.471,36.491
42.453,36.41
42.379,36.337
42.259,36.273
42.104,36.219
41.922,36.174
41.722,36.139
41.51,36.114
41.292,36.098
41.072,36.091
40.856,36.092
40.647,36.098
40.446,36.109
40.255,36.123
40.075,36.138
39.907,36.153
39.751,36.166
39.605,36.176
39.47,36.183
39.341,36.185
39.216,36.183
39.093,36.176
38.971,36.163
38.846,36.145
38.719,36.121
38.588,36.091
38.453,36.056
38.313,36.014
38.169,35.966
38.021,35.913
37.867,35.854
37.71,35.791
37.55,35.723
37.387,35.652
37.223,35.576
37.06,35.496
36.899,35.412
36.745,35.325
36.598,35.235
36.46,35.143
36.331,35.05
36.212,34.956
36.103,34.861
36.003,34.766
35.913,34.671
35.831,34.574
35.757,34.476
35.692,34.378
35.634,34.28
35.585,34.182
35.543,34.086
35.509,33.993
35.481,33.903
35.458,33.817
35.44,33.735
35.425,33.656
35.412,33.582
35.399,33.51
35.385,33.441
35.37,33.375
35.354,33.312
35.335,33.253
35.313,33.197
35.288,33.142
35.257,33.089
35.22,33.037
35.178,32.987
35.127,32.936
35.068,32.885
35.002,32.834
34.929,32.783
34.851,32.733
34.768,32.683
34.683,32.634
34.596,32.586
34.507,32.539
34.417,32.491
34.326,32.444
34.232,32.398
34.137,32.351
34.039,32.305
33.939,32.26
33.836,32.217
33.732,32.175
33.626,32.135
33.518,32.097
33.408,32.06
33.297,32.024
33.185,31.988
33.071,31.952
32.959,31.916
32.847,31.88
32.739,31.845
32.633,31.811
32.535,31.778
32.451,31.745
32.381,31.713
32.323,31.681
32.272,31.651
32.224,31.621
32.175,31.591
32.121,31.56
32.059,31.527
31.988,31.483
31.906,31.425
31.811,31.358
31.706,31.287
31.591,31.223
31.469,31.175
31.342,31.153
31.212,31.167
31.083,31.228
30.958,31.346
30.838,31.527
30.726,31.781
30.621,32.11
30.524,32.514
30.433,32.992
30.349,33.537
30.272,34.14
30.2,34.79
30.133,35.472
30.071,36.174
30.014,36.879
29.96,37.571
29.909,38.235
29.86,38.856
29.814,39.422
29.769,39.924
29.726,40.356
29.684,40.713
29.642,40.994
29.599,41.199
29.556,41.332
29.51,41.397
29.463,41.402
29.414,41.355
29.364,41.263
29.314,41.136
29.264,40.982
29.215,40.809
29.167,40.624
29.119,40.433
29.073,40.242
29.027,40.055
28.981,39.876
28.935,39.707
28.887,39.547
28.84,39.397
28.795,39.258
28.754,39.129
28.719,39.009
28.693,38.897
28.682,38.792
28.693,38.693
28.737,38.6
28.822,38.508
28.962,38.418
29.169,38.327
29.453,38.234
29.824,38.137
30.289,38.036
30.848,37.933
31.501,37.83
32.243,37.726
33.062,37.62
33.947,37.513
34.878,37.403
35.836,37.292
36.801,37.18
37.751,37.068
38.667,36.956
39.529,36.845
40.32,36.737
41.028,36.632
41.643,36.533
42.16,36.44
42.576,36.356
42.893,36.282
43.116,36.218
43.251,36.165
43.308,36.123
43.295,36.091
43.225,36.068
43.107,36.053
42.951,36.047
42.767,36.046
42.564,36.052
42.348,36.061
42.127,36.075
41.905,36.091
41.687,36.108
41.474,36.125
41.268,36.14
41.071,36.155
40.883,36.167
40.702,36.174
40.53,36.176
40.365,36.172
40.207,36.16
40.056,36.14
39.909,36.11
39.765,36.073
39.623,36.029
39.483,35.977
39.344,35.917
39.205,35.851
39.066,35.779
38.925,35.702
38.783,35.618
38.639,35.531
38.494,35.441
38.346,35.348
38.196,35.255
38.045,35.16
37.893,35.066
37.741,34.972
37.591,34.876
37.443,34.781
37.298,34.686
37.158,34.593
37.024,34.501
36.896,34.41
36.773,34.322
36.657,34.236
36.546,34.151
36.443,34.067
36.347,33.984
36.259,33.901
36.179,33.819
36.107,33.736
36.044,33.655
35.991,33.576
35.945,33.499
35.906,33.423
35.874,33.348
35.846,33.277
35.822,33.208
35.8,33.142
35.779,33.076
35.759,33.013
35.739,32.953
35.72,32.896
35.698,32.84
35.674,32.788
35.646,32.737
35.613,32.687
35.574,32.638
35.529,32.588
35.477,32.537
35.417,32.486
35.35,32.434
35.276,32.383
35.196,32.334
35.108,32.286
35.013,32.239
34.911,32.195
34.803,32.151
34.69,32.11
34.572,32.069
34.451,32.029
34.327,31.99
34.203,31.952
34.08,31.916
33.957,31.881
33.834,31.847
33.711,31.814
33.588,31.781
33.465,31.747
33.341,31.714
33.218,31.68
33.096,31.647
32.974,31.614
32.854,31.582
32.736,31.555
32.62,31.531
32.504,31.509
32.389,31.489
32.273,31.469
32.159,31.449
32.046,31.428
31.935,31.404
31.828,31.379
31.723,31.352
31.623,31.323
31.527,31.292
31.435,31.261
31.345,31.23
31.258,31.2
31.172,31.17
31.089,31.142
31.007,31.118
30.925,31.098
30.845,31.086
30.764,31.085
30.683,31.102
30.6,31.144
30.516,31.219
30.431,31.336
30.347,31.506
30.264,31.736
30.184,32.033
30.107,32.403
30.032,32.846
29.959,33.361
29.888,33.941
29.818,34.577
29.749,35.258
29.68,35.969
29.612,36.694
29.544,37.416
29.478,38.118
29.412,38.786
29.349,39.405
29.287,39.963
29.227,40.45
29.169,40.86
29.114,41.191
29.062,41.442
29.013,41.614
28.968,41.712
28.925,41.742
28.885,41.712
28.846,41.632
28.805,41.509
28.763,41.354
28.72,41.176
28.677,40.984
28.636,40.783
28.6,40.58
28.569,40.379
28.547,40.184
28.538,39.998
28.545,39.823
28.576,39.659
28.64,39.507
28.748,39.368
28.913,39.241
29.147,39.126
29.461,39.021
