Trial 3:3back,Trial 5:3back
33.183,32.905
33.228,32.915
33.29,32.941
33.371,32.984
33.472,33.049
33.594,33.136
33.738,33.248
33.904,33.386
34.091,33.551
34.296,33.744
34.519,33.963
34.756,34.208
35.003,34.476
35.258,34.766
35.517,35.074
35.775,35.397
36.029,35.731
36.275,36.07
36.51,36.413
36.73,36.753
36.933,37.088
37.117,37.413
37.28,37.724
37.421,38.018
37.539,38.293
37.634,38.546
37.708,38.774
37.76,38.977
37.792,39.153
37.807,39.301
37.804,39.422
37.786,39.516
37.755,39.583
37.712,39.625
37.66,39.644
37.598,39.641
37.53,39.62
37.456,39.582
37.378,39.529
37.296,39.465
37.212,39.389
37.127,39.306
37.041,39.216
36.955,39.122
36.87,39.024
36.787,38.926
36.705,38.827
36.625,38.729
36.547,38.633
36.472,38.538
36.399,38.445
36.329,38.353
36.262,38.264
36.197,38.176
36.134,38.092
36.072,38.009
36.012,37.93
35.952,37.852
35.892,37.776
35.83,37.702
35.768,37.629
35.705,37.556
35.641,37.482
35.578,37.407
35.515,37.331
35.453,37.255
35.393,37.178
35.337,37.102
35.284,37.027
35.235,36.953
35.191,36.882
35.152,36.815
35.118,36.751
35.089,36.693
35.065,36.64
35.047,36.592
35.033,36.55
35.025,36.515
35.021,36.485
35.021,36.462
35.025,36.444
35.033,36.433
35.043,36.426
35.056,36.424
35.069,36.427
35.083,36.433
35.098,36.442
35.111,36.453
35.123,36.466
35.133,36.479
35.141,36.494
35.147,36.508
35.149,36.523
35.147,36.536
35.142,36.547
35.134,36.557
35.123,36.564
35.108,36.567
35.091,36.567
35.071,36.563
35.048,36.554
35.023,36.54
34.995,36.521
34.965,36.496
34.932,36.465
34.896,36.428
34.858,36.386
34.818,36.339
34.776,36.287
34.732,36.231
34.687,36.17
34.641,36.106
34.593,36.038
34.545,35.968
34.496,35.897
34.448,35.824
34.401,35.75
34.355,35.676
34.31,35.601
34.267,35.526
34.225,35.452
34.185,35.379
34.146,35.308
34.107,35.238
34.069,35.169
34.032,35.103
33.996,35.038
33.959,34.975
33.923,34.913
33.887,34.851
33.852,34.79
33.816,34.729
33.781,34.669
33.745,34.608
33.71,34.547
33.674,34.488
33.639,34.429
33.603,34.372
33.568,34.318
33.534,34.265
33.502,34.215
33.47,34.167
33.441,34.121
33.413,34.078
33.387,34.037
33.361,33.998
33.337,33.961
33.313,33.926
33.29,33.892
33.266,33.859
33.243,33.827
33.219,33.797
33.195,33.768
33.171,33.74
33.147,33.713
33.122,33.687
33.096,33.662
33.07,33.637
33.043,33.613
33.016,33.589
32.988,33.565
32.959,33.541
32.929,33.517
32.898,33.493
32.866,33.469
32.834,33.444
32.802,33.419
32.771,33.395
32.741,33.37
32.715,33.345
32.691,33.32
32.673,33.294
32.661,33.268
32.656,33.242
32.66,33.215
32.676,33.189
32.705,33.163
32.749,33.138
32.812,33.114
32.895,33.092
33,33.071
33.128,33.055
33.279,33.044
33.453,33.04
33.648,33.046
33.864,33.064
34.097,33.096
34.345,33.144
34.603,33.212
34.87,33.302
35.139,33.415
35.407,33.553
35.671,33.718
35.927,33.91
36.172,34.129
36.403,34.373
36.618,34.641
36.814,34.93
36.99,35.237
37.147,35.557
37.282,35.886
37.397,36.222
37.492,36.558
37.568,36.892
37.625,37.218
37.665,37.532
37.689,37.83
37.698,38.109
37.694,38.365
37.679,38.597
37.654,38.804
37.619,38.983
37.577,39.135
37.529,39.26
37.476,39.358
37.418,39.431
37.358,39.479
37.295,39.504
37.23,39.508
37.165,39.493
37.1,39.46
37.034,39.412
36.969,39.351
36.904,39.278
36.84,39.196
36.777,39.106
36.714,39.01
36.653,38.909
36.591,38.805
36.53,38.699
36.469,38.592
36.408,38.484
36.347,38.376
36.285,38.269
36.223,38.164
36.16,38.06
36.097,37.958
36.034,37.857
35.972,37.759
35.911,37.662
35.851,37.566
35.794,37.471
35.74,37.377
35.69,37.284
35.643,37.191
35.6,37.099
35.561,37.007
35.526,36.916
35.496,36.827
35.47,36.739
35.448,36.655
35.431,36.573
35.417,36.495
35.406,36.42
35.397,36.351
35.391,36.287
35.386,36.229
35.383,36.177
35.38,36.133
35.378,36.095
35.377,36.064
35.376,36.04
35.374,36.022
35.372,36.011
35.369,36.005
35.364,36.004
35.357,36.009
35.349,36.019
35.337,36.033
35.323,36.052
35.306,36.073
35.285,36.098
35.261,36.124
35.234,36.152
35.203,36.18
35.17,36.207
35.134,36.233
35.096,36.256
35.057,36.275
35.016,36.291
34.974,36.302
34.931,36.308
34.886,36.308
34.84,36.302
34.794,36.29
34.747,36.271
34.701,36.246
34.657,36.215
34.614,36.178
34.573,36.136
34.533,36.09
34.496,36.039
34.459,35.985
34.424,35.928
34.39,35.869
34.357,35.808
34.325,35.745
34.294,35.68
34.264,35.615
34.236,35.548
34.208,35.481
34.18,35.413
34.154,35.344
34.128,35.275
34.103,35.205
34.078,35.134
34.053,35.063
34.029,34.992
34.005,34.921
33.98,34.85
33.957,34.781
33.933,34.712
33.911,34.645
33.888,34.579
33.867,34.516
33.846,34.454
33.827,34.396
33.809,34.34
33.791,34.286
33.775,34.236
33.759,34.187
33.743,34.141
33.728,34.097
33.712,34.054
33.696,34.012
33.681,33.972
33.665,33.933
33.649,33.895
33.634,33.858
33.618,33.822
33.603,33.787
33.588,33.752
33.572,33.718
33.557,33.686
33.541,33.653
33.525,33.621
33.508,33.59
33.491,33.559
33.474,33.528
33.455,33.499
33.436,33.47
33.417,33.442
33.397,33.415
33.377,33.389
33.357,33.366
33.338,33.343
33.321,33.323
33.305,33.303
33.292,33.284
33.283,33.265
33.279,33.247
33.283,33.228
33.295,33.209
