Trial 3:3back,Trial 5:3back
34.846,33.055
34.795,33.012
34.738,32.976
34.677,32.948
34.61,32.929
34.539,32.921
34.464,32.925
34.386,32.944
34.305,32.982
34.223,33.042
34.139,33.129
34.053,33.247
33.967,33.4
33.882,33.594
33.798,33.83
33.716,34.111
33.634,34.438
33.556,34.808
33.48,35.217
33.408,35.658
33.339,36.123
33.274,36.6
33.21,37.077
33.147,37.543
33.084,37.985
33.021,38.392
32.958,38.757
32.895,39.071
32.833,39.33
32.771,39.53
32.709,39.67
32.647,39.752
32.583,39.779
32.52,39.755
32.457,39.687
32.394,39.58
32.332,39.442
32.271,39.278
32.212,39.097
32.156,38.905
32.101,38.708
32.05,38.511
32.001,38.319
31.954,38.134
31.91,37.96
31.868,37.797
31.829,37.645
31.793,37.506
31.759,37.378
31.728,37.261
31.698,37.151
31.67,37.047
31.645,36.947
31.623,36.849
31.606,36.753
31.597,36.656
31.599,36.56
31.615,36.464
31.649,36.369
31.705,36.274
31.791,36.18
31.91,36.086
32.069,35.992
32.274,35.899
32.528,35.806
32.835,35.713
33.196,35.62
33.61,35.527
34.075,35.436
34.585,35.348
35.133,35.263
35.711,35.181
36.308,35.104
36.912,35.032
37.513,34.965
38.1,34.903
38.663,34.845
39.192,34.792
39.68,34.744
40.12,34.703
40.506,34.667
40.835,34.639
41.105,34.618
41.317,34.604
41.471,34.595
41.571,34.59
41.618,34.587
41.618,34.588
41.575,34.591
41.495,34.597
41.382,34.606
41.243,34.618
41.082,34.632
40.906,34.649
40.719,34.669
40.525,34.691
40.329,34.713
40.132,34.734
39.937,34.754
39.745,34.77
39.558,34.783
39.375,34.794
39.198,34.803
39.026,34.809
38.858,34.813
38.695,34.813
38.536,34.809
38.381,34.801
38.23,34.79
38.081,34.775
37.936,34.756
37.792,34.732
37.65,34.703
37.507,34.67
37.364,34.632
37.219,34.591
37.073,34.547
36.925,34.5
36.775,34.45
36.624,34.397
36.473,34.341
36.322,34.283
36.172,34.223
36.023,34.163
35.877,34.102
35.735,34.041
35.596,33.979
35.461,33.916
35.331,33.853
35.206,33.788
35.089,33.724
34.98,33.661
34.881,33.598
34.793,33.536
34.718,33.474
34.656,33.412
34.608,33.35
34.574,33.289
34.552,33.231
34.54,33.175
34.537,33.123
34.542,33.074
34.553,33.029
34.57,32.987
34.591,32.948
34.617,32.914
34.646,32.886
34.676,32.864
34.708,32.85
34.74,32.847
34.77,32.857
34.798,32.88
34.823,32.921
34.845,32.982
34.861,33.069
34.871,33.187
34.876,33.339
34.875,33.531
34.868,33.766
34.854,34.047
34.834,34.374
34.808,34.745
34.775,35.156
34.736,35.599
34.692,36.064
34.643,36.539
34.591,37.013
34.536,37.473
34.479,37.908
34.419,38.31
