Trial 1:0back,Trial 6:0back
34.772,37.512
34.718,37.388
34.665,37.262
34.613,37.137
34.563,37.011
34.515,36.885
34.467,36.761
34.419,36.637
34.37,36.516
34.322,36.397
34.274,36.284
34.227,36.177
34.18,36.077
34.135,35.985
34.092,35.904
34.051,35.834
34.011,35.775
33.972,35.73
33.936,35.699
33.902,35.683
33.87,35.681
33.841,35.693
33.812,35.717
33.784,35.752
33.756,35.796
33.728,35.846
33.699,35.901
33.671,35.961
33.643,36.021
33.615,36.079
33.587,36.132
33.557,36.181
33.526,36.223
33.494,36.259
33.46,36.287
33.424,36.307
33.387,36.318
33.348,36.32
33.31,36.311
33.27,36.292
33.23,36.265
33.191,36.228
33.152,36.184
33.117,36.133
33.087,36.075
33.064,36.011
33.049,35.939
33.046,35.862
33.055,35.78
33.079,35.693
33.12,35.602
33.18,35.51
33.262,35.415
33.365,35.319
33.49,35.222
33.634,35.126
33.798,35.03
33.978,34.935
34.174,34.84
34.384,34.746
34.606,34.653
34.841,34.56
35.089,34.467
35.349,34.375
35.621,34.283
35.906,34.193
36.205,34.104
36.517,34.018
36.839,33.934
37.171,33.853
37.506,33.773
37.84,33.693
38.166,33.614
38.477,33.533
38.765,33.451
39.026,33.367
39.253,33.281
39.444,33.192
39.594,33.101
39.703,33.01
39.772,32.919
39.803,32.831
39.799,32.747
39.764,32.668
39.704,32.594
39.621,32.524
39.521,32.458
39.407,32.397
39.283,32.339
39.154,32.284
39.024,32.232
38.898,32.181
38.777,32.131
38.664,32.083
38.557,32.036
38.457,31.99
38.362,31.948
38.27,31.908
38.18,31.872
38.09,31.839
38.001,31.809
37.91,31.782
37.819,31.758
37.727,31.734
37.635,31.71
37.544,31.684
37.452,31.656
37.361,31.625
37.269,31.591
37.176,31.554
37.082,31.514
36.988,31.473
36.895,31.43
36.804,31.386
36.717,31.342
36.635,31.299
36.557,31.258
36.483,31.22
36.412,31.185
36.345,31.152
36.282,31.121
36.224,31.093
36.17,31.065
36.121,31.041
36.075,31.022
36.035,31.01
35.998,31.008
35.964,31.019
35.934,31.047
35.906,31.099
35.882,31.182
35.863,31.303
35.846,31.471
35.834,31.695
35.825,31.981
35.818,32.333
35.813,32.753
35.809,33.241
35.806,33.791
35.804,34.396
35.801,35.045
35.797,35.725
35.789,36.422
35.777,37.119
35.762,37.8
35.743,38.45
35.719,39.056
35.692,39.608
35.662,40.096
35.628,40.515
35.592,40.859
35.553,41.128
35.514,41.322
35.473,41.446
35.433,41.506
35.393,41.508
35.353,41.459
35.313,41.368
35.275,41.241
35.239,41.089
35.208,40.918
35.181,40.735
35.157,40.545
35.136,40.351
35.116,40.158
35.094,39.968
35.068,39.785
35.036,39.609
34.998,39.441
34.952,39.281
34.898,39.13
34.838,38.987
34.772,38.853
34.702,38.727
34.63,38.608
34.558,38.492
34.486,38.38
34.417,38.269
34.349,38.158
34.285,38.044
34.223,37.929
34.166,37.811
34.113,37.69
34.063,37.567
34.015,37.441
33.968,37.315
33.924,37.187
33.882,37.061
33.841,36.938
33.801,36.817
33.762,36.7
33.723,36.587
33.684,36.478
33.645,36.376
33.605,36.281
33.566,36.196
33.526,36.122
33.487,36.061
33.447,36.014
33.408,35.98
33.369,35.96
33.33,35.953
33.289,35.959
33.249,35.976
33.208,36.003
33.169,36.039
33.13,36.083
33.093,36.133
33.055,36.188
33.017,36.246
32.98,36.306
32.943,36.365
32.909,36.422
32.877,36.476
32.848,36.525
32.823,36.566
32.805,36.598
32.794,36.62
32.792,36.632
32.801,36.633
32.823,36.624
32.859,36.604
32.911,36.573
32.982,36.53
33.073,36.475
33.185,36.409
33.317,36.331
33.47,36.243
33.643,36.147
33.838,36.044
34.055,35.935
34.295,35.821
34.563,35.704
34.862,35.585
35.198,35.463
35.573,35.341
35.987,35.219
36.435,35.098
36.911,34.979
37.406,34.862
37.909,34.748
38.409,34.636
38.892,34.526
39.349,34.417
39.768,34.311
40.143,34.206
40.466,34.104
40.733,34.002
40.941,33.901
41.091,33.8
41.184,33.696
41.224,33.592
41.215,33.487
41.165,33.382
41.081,33.277
40.971,33.173
40.84,33.07
40.694,32.97
40.54,32.871
40.381,32.774
40.222,32.679
40.064,32.584
39.911,32.491
39.762,32.399
39.619,32.31
39.483,32.225
39.353,32.143
39.229,32.065
39.111,31.989
38.999,31.916
38.891,31.845
38.785,31.777
38.678,31.711
38.57,31.648
38.458,31.589
38.343,31.533
38.224,31.48
38.101,31.428
37.975,31.377
37.846,31.327
37.716,31.278
37.585,31.231
37.456,31.187
37.329,31.147
37.206,31.11
37.089,31.074
36.977,31.038
36.872,31.002
36.774,30.963
36.684,30.922
36.599,30.88
36.52,30.836
36.446,30.792
36.377,30.747
36.314,30.703
36.257,30.66
36.206,30.617
36.161,30.574
36.122,30.531
36.087,30.489
36.054,30.447
36.024,30.407
35.996,30.37
35.97,30.335
35.947,30.302
35.926,30.271
35.909,30.242
35.894,30.212
35.88,30.183
35.858,30.157
35.824,30.134
35.78,30.118
35.728,30.115
35.674,30.129
35.62,30.168
35.571,30.24
35.529,30.355
35.496,30.525
35.47,30.76
35.451,31.069
35.438,31.461
35.43,31.937
35.427,32.499
35.425,33.142
35.424,33.857
35.421,34.633
35.414,35.454
35.402,36.302
35.382,37.16
35.355,38.006
35.321,38.823
35.281,39.593
35.236,40.3
35.186,40.934
35.132,41.485
35.076,41.947
35.017,42.317
34.957,42.596
34.896,42.788
34.836,42.898
34.776,42.936
34.719,42.91
