Trial 1:0back,Trial 6:0back
35.638,33.226
36.072,33.178
36.53,33.128
37.005,33.074
37.489,33.019
37.973,32.963
38.45,32.908
38.912,32.855
39.352,32.807
39.764,32.763
40.141,32.726
40.478,32.698
40.771,32.681
41.019,32.678
41.222,32.691
41.38,32.725
41.495,32.781
41.57,32.863
41.608,32.976
41.611,33.123
41.584,33.309
41.531,33.54
41.456,33.818
41.362,34.148
41.252,34.529
41.131,34.959
40.999,35.432
40.858,35.941
40.711,36.472
40.558,37.015
40.403,37.556
40.245,38.081
40.086,38.577
39.926,39.033
39.765,39.44
39.604,39.789
39.442,40.077
39.28,40.3
39.121,40.458
38.963,40.551
38.807,40.582
38.652,40.555
38.5,40.478
38.349,40.357
38.2,40.201
38.051,40.018
37.904,39.818
37.757,39.607
37.61,39.39
37.465,39.172
37.32,38.957
37.177,38.748
37.034,38.546
36.892,38.354
36.753,38.17
36.617,37.996
36.485,37.831
36.358,37.673
36.238,37.522
36.124,37.377
36.015,37.235
35.914,37.095
35.819,36.958
35.732,36.824
35.653,36.692
35.584,36.561
35.524,36.429
35.474,36.295
35.432,36.156
35.399,36.011
35.376,35.861
35.361,35.706
35.354,35.547
35.354,35.386
35.36,35.226
35.371,35.068
35.385,34.913
35.401,34.764
35.419,34.62
35.437,34.485
35.456,34.358
35.473,34.24
35.489,34.131
35.502,34.032
35.513,33.945
35.52,33.868
35.524,33.803
35.525,33.747
35.521,33.702
35.512,33.666
35.498,33.639
35.48,33.62
35.457,33.606
35.431,33.599
35.4,33.596
35.364,33.598
35.324,33.605
35.277,33.614
35.226,33.627
35.17,33.641
35.11,33.658
35.047,33.675
34.982,33.694
34.916,33.714
34.848,33.733
34.779,33.752
34.709,33.767
34.639,33.78
34.569,33.791
34.499,33.799
34.431,33.805
34.364,33.808
34.3,33.809
34.238,33.808
34.179,33.806
34.123,33.803
34.069,33.8
34.018,33.795
33.969,33.79
33.921,33.783
33.874,33.775
33.827,33.765
33.779,33.754
33.731,33.741
33.683,33.724
33.636,33.703
33.59,33.679
33.545,33.651
33.499,33.62
33.454,33.588
33.41,33.552
33.366,33.515
33.324,33.475
33.283,33.435
33.245,33.396
33.208,33.359
33.174,33.324
33.143,33.291
33.116,33.262
33.094,33.234
33.075,33.206
33.06,33.177
33.048,33.147
33.04,33.115
33.035,33.08
33.032,33.043
33.032,33.004
33.035,32.964
33.042,32.923
33.054,32.881
33.075,32.837
33.107,32.793
33.153,32.749
33.217,32.705
33.306,32.662
33.424,32.622
33.577,32.587
33.769,32.561
34.003,32.547
34.283,32.546
34.608,32.563
34.976,32.6
35.386,32.661
35.833,32.748
36.312,32.863
36.814,33.011
37.331,33.193
37.856,33.414
38.379,33.675
38.891,33.978
39.382,34.323
39.845,34.708
40.271,35.13
40.655,35.583
40.993,36.06
41.28,36.553
41.516,37.051
41.698,37.544
41.828,38.021
41.909,38.471
41.944,38.883
41.936,39.249
41.891,39.562
41.811,39.817
41.704,40.011
41.575,40.144
41.428,40.218
41.268,40.236
41.097,40.203
40.918,40.126
40.735,40.011
40.551,39.866
40.365,39.696
40.178,39.507
39.992,39.305
39.808,39.095
39.626,38.882
39.447,38.669
39.27,38.46
39.095,38.26
38.923,38.068
38.753,37.886
38.586,37.712
38.421,37.546
38.258,37.387
38.097,37.23
37.936,37.066
37.777,36.893
37.618,36.71
37.461,36.522
37.305,36.334
37.151,36.148
36.999,35.967
36.849,35.795
36.702,35.631
36.557,35.479
36.415,35.338
36.277,35.209
36.144,35.091
36.015,34.984
35.89,34.886
35.769,34.796
35.652,34.712
35.541,34.631
35.437,34.553
35.341,34.476
35.255,34.4
35.179,34.326
35.115,34.254
35.063,34.187
35.022,34.124
34.993,34.066
34.974,34.013
34.965,33.965
34.965,33.921
34.973,33.883
34.989,33.85
35.009,33.823
35.035,33.803
35.063,33.792
35.093,33.791
35.124,33.797
35.154,33.811
35.181,33.83
35.206,33.855
35.228,33.885
35.247,33.919
35.263,33.955
35.274,33.993
35.279,34.031
35.278,34.068
35.271,34.103
35.258,34.133
35.24,34.161
35.215,34.184
35.186,34.203
35.151,34.216
35.113,34.226
35.071,34.231
35.026,34.234
34.98,34.232
34.933,34.227
34.884,34.217
34.833,34.203
34.779,34.186
34.721,34.164
34.659,34.139
34.594,34.11
34.527,34.079
34.459,34.045
34.39,34.008
34.32,33.968
34.25,33.928
34.18,33.886
34.11,33.844
34.041,33.802
33.974,33.762
33.908,33.726
33.843,33.692
33.78,33.659
33.718,33.627
33.658,33.594
33.599,33.559
33.541,33.523
33.485,33.484
33.431,33.442
33.378,33.397
33.327,33.349
33.278,33.3
33.232,33.248
33.188,33.194
33.145,33.139
33.106,33.084
33.07,33.03
33.036,32.976
33.001,32.924
32.966,32.876
32.931,32.834
32.898,32.797
32.866,32.768
32.836,32.748
32.808,32.74
32.783,32.746
32.763,32.768
32.747,32.809
32.735,32.872
32.727,32.96
32.72,33.077
32.714,33.226
32.708,33.411
32.702,33.635
32.697,33.901
32.693,34.209
32.693,34.562
32.698,34.957
32.711,35.39
32.736,35.858
32.778,36.35
32.84,36.857
32.927,37.369
33.044,37.871
33.195,38.354
33.385,38.807
33.618,39.22
33.896,39.584
34.222,39.894
34.595,40.145
35.011,40.336
35.467,40.465
35.956,40.535
36.472,40.552
37.007,40.518
37.55,40.439
38.093,40.32
