Trial 1:0back,Trial 6:0back
37.287,35.119
37.251,35.143
37.216,35.162
37.181,35.177
37.145,35.188
37.11,35.195
37.075,35.197
37.039,35.195
37.004,35.189
36.967,35.178
36.929,35.161
36.887,35.139
36.84,35.112
36.788,35.079
36.73,35.041
36.667,34.998
36.597,34.951
36.521,34.901
36.439,34.849
36.353,34.794
36.263,34.738
36.173,34.68
36.083,34.623
35.994,34.565
35.909,34.508
35.828,34.452
35.754,34.396
35.688,34.341
35.63,34.287
35.58,34.236
35.538,34.186
35.502,34.14
35.472,34.096
35.446,34.056
35.423,34.017
35.405,33.981
35.39,33.947
35.379,33.915
35.372,33.884
35.367,33.853
35.367,33.823
35.37,33.793
35.377,33.763
35.388,33.734
35.402,33.704
35.42,33.674
35.44,33.644
35.463,33.614
35.488,33.583
35.514,33.551
35.539,33.518
35.561,33.486
35.58,33.453
35.592,33.42
35.597,33.388
35.593,33.357
35.58,33.329
35.56,33.303
35.531,33.28
35.493,33.259
35.446,33.242
35.39,33.229
35.327,33.218
35.259,33.21
35.186,33.204
35.11,33.2
35.031,33.198
34.951,33.196
34.871,33.195
34.79,33.194
34.712,33.195
34.636,33.198
34.565,33.202
34.498,33.207
34.436,33.213
34.378,33.221
34.323,33.231
34.272,33.242
34.226,33.257
34.186,33.278
34.15,33.309
34.118,33.354
34.089,33.419
34.063,33.507
34.037,33.624
34.012,33.774
33.987,33.96
33.962,34.187
33.938,34.455
33.914,34.764
33.891,35.11
33.87,35.489
33.852,35.894
33.836,36.315
33.823,36.744
33.813,37.17
33.805,37.583
33.799,37.974
33.795,38.334
33.793,38.659
33.79,38.942
33.786,39.181
33.78,39.375
33.773,39.523
33.764,39.626
33.752,39.687
33.737,39.709
33.72,39.696
33.699,39.651
33.675,39.579
33.647,39.486
33.616,39.377
33.584,39.257
33.553,39.129
33.524,38.997
33.5,38.865
33.483,38.733
33.478,38.604
33.488,38.48
33.517,38.36
33.569,38.244
33.648,38.132
33.755,38.022
33.894,37.914
34.064,37.805
34.266,37.697
34.498,37.587
34.756,37.478
35.037,37.367
35.335,37.258
35.645,37.149
35.959,37.043
36.27,36.939
36.573,36.838
36.861,36.738
37.129,36.639
37.373,36.542
37.59,36.446
37.777,36.352
37.934,36.259
38.061,36.168
38.158,36.077
38.227,35.985
38.27,35.893
38.288,35.798
38.286,35.702
38.267,35.606
38.234,35.509
38.19,35.413
38.138,35.319
38.081,35.228
38.021,35.143
37.962,35.065
37.905,34.995
37.848,34.933
37.785,34.881
37.715,34.839
37.636,34.806
37.553,34.781
37.468,34.767
37.386,34.761
37.311,34.763
37.247,34.774
37.194,34.792
37.152,34.818
37.12,34.85
37.097,34.887
37.083,34.929
37.074,34.974
37.069,35.02
37.064,35.066
37.056,35.111
37.045,35.153
37.028,35.192
37.004,35.228
36.973,35.26
36.932,35.286
36.882,35.308
36.824,35.324
36.758,35.335
36.685,35.339
36.605,35.336
36.519,35.324
36.427,35.304
36.333,35.277
36.236,35.244
36.14,35.206
36.045,35.164
35.953,35.119
35.867,35.071
35.787,35.021
35.715,34.968
35.65,34.911
35.593,34.85
35.544,34.785
35.504,34.714
35.473,34.64
35.451,34.563
35.436,34.484
35.427,34.405
35.423,34.328
35.425,34.254
35.43,34.184
35.439,34.119
35.452,34.057
35.467,34
35.484,33.948
35.502,33.899
35.52,33.854
35.539,33.812
35.559,33.774
35.578,33.739
35.595,33.706
35.608,33.675
35.616,33.644
35.618,33.614
35.614,33.583
35.604,33.55
35.587,33.516
35.562,33.481
35.53,33.446
35.49,33.414
35.443,33.384
35.387,33.357
35.325,33.335
35.258,33.316
35.187,33.302
35.115,33.29
35.042,33.281
34.97,33.275
34.9,33.271
34.832,33.268
34.767,33.266
34.705,33.265
34.646,33.264
34.591,33.264
34.539,33.265
34.49,33.267
34.442,33.27
34.395,33.274
34.348,33.278
34.3,33.281
34.254,33.284
34.209,33.287
34.165,33.293
34.121,33.306
34.077,33.328
34.033,33.365
33.991,33.423
33.949,33.506
33.91,33.621
33.873,33.77
33.839,33.959
33.807,34.188
33.777,34.459
33.751,34.77
33.728,35.119
33.709,35.499
33.693,35.905
33.679,36.327
33.667,36.756
33.657,37.181
33.649,37.591
33.641,37.977
33.634,38.33
33.627,38.645
33.618,38.916
33.606,39.142
33.592,39.32
33.574,39.452
33.553,39.54
33.528,39.586
33.501,39.595
33.472,39.572
33.441,39.52
33.41,39.446
33.379,39.353
33.351,39.246
33.325,39.129
33.303,39.004
33.289,38.875
33.285,38.744
33.293,38.614
33.316,38.486
33.357,38.361
33.418,38.24
33.505,38.122
33.62,38.007
33.765,37.893
33.942,37.781
34.151,37.669
34.389,37.558
34.654,37.449
34.942,37.339
35.248,37.232
35.565,37.126
35.887,37.022
36.207,36.919
36.518,36.819
36.812,36.719
37.085,36.62
37.333,36.521
37.554,36.422
37.746,36.323
37.907,36.224
38.038,36.124
38.138,36.024
38.21,35.922
38.256,35.82
38.281,35.715
38.285,35.61
38.274,35.506
38.248,35.403
38.212,35.304
38.167,35.21
38.117,35.123
38.064,35.045
38.009,34.977
37.952,34.918
37.895,34.871
37.839,34.833
37.783,34.805
37.729,34.787
37.676,34.778
37.624,34.776
37.573,34.781
37.521,34.791
37.471,34.805
37.421,34.823
37.374,34.844
37.328,34.868
37.286,34.893
37.248,34.92
37.212,34.948
37.179,34.975
37.149,35.001
37.12,35.024
37.091,35.044
37.061,35.06
37.027,35.071
36.989,35.077
36.946,35.081
36.898,35.082
36.845,35.08
36.784,35.074
36.716,35.064
36.641,35.049
36.558,35.028
36.468,35.001
36.374,34.967
36.277,34.926
36.177,34.881
36.077,34.831
35.979,34.78
35.883,34.729
