Trial 1:0back,Trial 6:0back
35.588,42.139
36.041,42.083
36.492,42.017
36.934,41.945
37.363,41.866
37.774,41.785
38.164,41.701
38.528,41.617
38.865,41.533
39.173,41.447
39.448,41.362
39.691,41.276
39.901,41.191
40.078,41.108
40.224,41.027
40.34,40.946
40.428,40.864
40.49,40.781
40.529,40.697
40.547,40.61
40.548,40.523
40.535,40.433
40.509,40.34
40.473,40.245
40.428,40.146
40.375,40.043
40.314,39.936
40.247,39.823
40.173,39.704
40.093,39.579
40.005,39.449
39.912,39.314
39.813,39.176
39.709,39.035
39.6,38.891
39.489,38.746
39.377,38.6
39.263,38.456
39.149,38.315
39.035,38.18
38.921,38.052
38.808,37.931
38.694,37.819
38.581,37.715
38.467,37.62
38.353,37.533
38.239,37.454
38.125,37.38
38.013,37.312
37.901,37.249
37.79,37.192
37.68,37.139
37.571,37.09
37.463,37.045
37.358,37.003
37.255,36.964
37.156,36.928
37.061,36.893
36.97,36.858
36.887,36.824
36.81,36.789
36.741,36.754
36.678,36.717
36.624,36.678
36.576,36.636
36.535,36.592
36.501,36.544
36.473,36.495
36.452,36.443
36.437,36.39
36.426,36.336
36.42,36.28
36.416,36.224
36.414,36.165
36.411,36.104
36.407,36.039
36.399,35.971
36.388,35.9
36.372,35.827
36.351,35.751
36.326,35.674
36.296,35.596
36.262,35.518
36.224,35.439
36.182,35.359
36.136,35.277
36.085,35.193
36.031,35.108
35.972,35.023
35.908,34.938
35.841,34.854
35.77,34.773
35.696,34.695
35.617,34.62
35.535,34.549
35.45,34.479
35.362,34.412
35.272,34.345
35.182,34.278
35.091,34.21
35.002,34.142
34.914,34.072
34.827,34.001
34.741,33.931
34.656,33.86
34.571,33.791
34.487,33.723
34.403,33.655
34.321,33.588
34.239,33.52
34.16,33.452
34.082,33.384
34.006,33.315
33.934,33.247
33.866,33.181
33.802,33.116
33.743,33.054
33.688,32.994
33.638,32.936
33.59,32.88
33.546,32.825
33.505,32.772
33.465,32.722
33.427,32.673
33.389,32.626
33.351,32.579
33.313,32.534
33.274,32.49
33.233,32.447
33.192,32.405
33.149,32.366
33.107,32.328
33.064,32.293
33.021,32.259
32.979,32.226
32.938,32.194
32.898,32.163
32.859,32.132
32.819,32.102
32.779,32.073
32.74,32.044
32.702,32.016
32.664,31.989
32.628,31.963
32.594,31.937
32.561,31.912
32.531,31.887
32.503,31.864
32.477,31.843
32.453,31.823
32.429,31.805
32.405,31.787
32.38,31.769
32.353,31.751
32.324,31.733
32.293,31.715
32.26,31.698
32.226,31.683
32.189,31.668
32.152,31.654
32.114,31.64
32.076,31.626
32.039,31.612
32.003,31.597
31.968,31.581
31.934,31.563
31.902,31.542
31.872,31.52
31.844,31.496
