Trial 1:0back,Trial 6:0back
33.867,35.103
33.855,35.232
33.844,35.376
33.832,35.535
33.822,35.708
33.813,35.894
33.808,36.089
33.807,36.292
33.815,36.5
33.833,36.71
33.865,36.92
33.914,37.126
33.983,37.326
34.076,37.518
34.196,37.699
34.345,37.867
34.525,38.021
34.737,38.16
34.98,38.284
35.251,38.393
35.549,38.487
35.868,38.566
36.204,38.63
36.552,38.68
36.906,38.715
37.26,38.737
37.609,38.748
37.948,38.748
38.271,38.738
38.574,38.719
38.853,38.691
39.105,38.655
39.329,38.611
39.522,38.562
39.685,38.507
39.818,38.449
39.922,38.389
40.001,38.326
40.057,38.261
40.09,38.196
40.105,38.129
40.103,38.062
40.087,37.996
40.059,37.93
40.02,37.865
39.972,37.801
39.913,37.737
39.846,37.677
39.769,37.626
39.683,37.584
39.589,37.549
39.487,37.519
39.379,37.49
39.264,37.458
39.144,37.418
39.017,37.37
38.886,37.312
38.75,37.244
38.609,37.167
38.464,37.083
38.316,36.993
38.164,36.901
38.009,36.808
37.852,36.718
37.693,36.633
37.534,36.554
37.376,36.485
37.219,36.426
37.063,36.379
36.911,36.344
36.763,36.32
36.621,36.307
36.487,36.303
36.363,36.307
36.249,36.318
36.148,36.334
36.06,36.352
35.985,36.372
35.923,36.39
35.874,36.406
35.839,36.42
35.817,36.429
35.807,36.436
35.808,36.438
35.819,36.437
35.84,36.432
35.869,36.423
35.905,36.411
35.949,36.396
35.999,36.38
36.054,36.364
36.113,36.348
36.177,36.33
36.243,36.313
36.311,36.295
36.38,36.275
36.447,36.255
36.512,36.232
36.572,36.207
36.626,36.18
36.674,36.149
36.715,36.115
36.749,36.078
36.775,36.038
36.793,35.995
36.805,35.951
36.811,35.904
36.811,35.854
36.805,35.802
36.795,35.747
36.779,35.689
36.759,35.628
36.733,35.565
36.703,35.5
36.668,35.434
36.627,35.367
36.581,35.299
36.53,35.231
36.473,35.164
36.411,35.098
36.345,35.036
36.276,34.977
36.205,34.922
36.132,34.872
36.059,34.825
35.987,34.78
35.915,34.738
35.845,34.698
35.776,34.66
35.707,34.623
35.64,34.587
35.574,34.551
35.508,34.516
35.442,34.481
35.376,34.444
35.311,34.405
35.247,34.365
35.184,34.325
35.123,34.283
35.064,34.242
35.007,34.2
34.953,34.158
34.901,34.115
34.852,34.071
34.806,34.027
34.764,33.984
34.726,33.944
34.69,33.905
34.657,33.869
34.627,33.835
34.599,33.802
34.573,33.772
34.548,33.746
34.524,33.726
34.5,33.712
34.477,33.707
34.454,33.71
34.432,33.724
34.411,33.749
34.391,33.788
34.373,33.841
34.355,33.911
34.339,33.997
34.323,34.1
34.308,34.22
34.295,34.357
34.283,34.511
34.273,34.68
34.265,34.863
34.258,35.058
34.252,35.261
34.246,35.468
34.241,35.676
34.234,35.881
34.226,36.081
34.216,36.273
34.204,36.455
34.189,36.627
34.172,36.788
34.154,36.936
34.136,37.07
34.116,37.189
34.096,37.292
34.075,37.38
34.052,37.452
34.028,37.51
34.004,37.556
33.98,37.589
33.958,37.612
33.939,37.624
33.924,37.626
33.913,37.62
33.909,37.606
33.912,37.586
33.925,37.559
33.951,37.527
33.991,37.49
34.05,37.447
34.129,37.4
34.231,37.35
