Trial 1:0back,Trial 6:0back
32.552,33.954
32.557,33.935
32.563,33.916
32.567,33.899
32.572,33.884
32.578,33.874
32.585,33.868
32.594,33.869
32.605,33.878
32.617,33.896
32.629,33.923
32.639,33.962
32.648,34.011
32.653,34.073
32.655,34.147
32.655,34.234
32.651,34.333
32.646,34.442
32.638,34.562
32.628,34.688
32.614,34.819
32.597,34.951
32.578,35.083
32.557,35.213
32.535,35.338
32.514,35.457
32.493,35.569
32.474,35.679
32.456,35.786
32.439,35.888
32.424,35.982
32.409,36.065
32.395,36.135
32.38,36.189
32.365,36.227
32.349,36.248
32.332,36.253
32.313,36.243
32.293,36.219
32.273,36.183
32.251,36.137
32.23,36.083
32.209,36.025
32.189,35.965
32.172,35.905
32.161,35.847
32.157,35.793
32.167,35.744
32.195,35.702
32.246,35.667
32.325,35.64
32.44,35.621
32.596,35.608
32.801,35.601
33.06,35.599
33.379,35.601
33.759,35.606
34.201,35.613
34.703,35.62
35.257,35.626
35.855,35.629
36.484,35.628
37.132,35.625
37.784,35.616
38.425,35.602
39.041,35.582
39.62,35.558
40.151,35.53
40.626,35.498
41.039,35.464
41.387,35.427
41.668,35.389
41.885,35.351
42.039,35.314
42.136,35.278
42.179,35.244
42.175,35.213
42.13,35.186
42.051,35.163
41.944,35.145
41.816,35.131
41.67,35.122
41.511,35.116
41.342,35.113
41.168,35.112
40.993,35.113
40.82,35.115
40.652,35.117
40.489,35.121
40.334,35.125
40.185,35.129
40.044,35.132
39.91,35.136
39.784,35.139
39.664,35.14
39.551,35.141
39.443,35.14
39.339,35.137
39.238,35.132
39.141,35.126
39.045,35.119
38.949,35.109
38.853,35.098
38.756,35.085
38.656,35.07
38.551,35.053
38.441,35.035
38.326,35.016
38.204,34.996
38.075,34.977
37.94,34.959
37.799,34.942
37.654,34.927
37.506,34.914
37.358,34.902
37.211,34.891
37.068,34.88
36.931,34.87
36.8,34.859
36.677,34.847
36.563,34.835
36.459,34.822
36.366,34.807
36.286,34.792
36.219,34.776
36.164,34.76
36.121,34.742
36.09,34.724
36.069,34.706
36.058,34.687
36.054,34.668
36.058,34.649
36.068,34.631
36.084,34.614
36.104,34.599
36.127,34.585
36.151,34.573
36.175,34.563
36.197,34.554
36.215,34.548
36.228,34.542
36.236,34.539
36.239,34.536
36.236,34.535
36.227,34.534
36.211,34.534
36.188,34.535
36.159,34.534
36.123,34.533
36.081,34.53
36.034,34.524
35.983,34.515
35.929,34.502
35.872,34.486
35.812,34.468
35.75,34.449
35.684,34.429
35.616,34.41
35.545,34.392
35.471,34.374
35.393,34.357
35.312,34.343
35.229,34.331
35.143,34.321
35.055,34.314
34.965,34.309
34.873,34.307
34.78,34.306
34.685,34.306
34.589,34.305
34.494,34.304
34.399,34.303
34.307,34.3
34.217,34.297
34.131,34.293
34.05,34.287
33.973,34.279
33.901,34.27
33.833,34.259
33.769,34.249
33.707,34.238
33.647,34.227
33.588,34.218
33.53,34.209
33.472,34.201
33.416,34.192
33.36,34.182
33.307,34.172
33.254,34.16
33.204,34.148
33.155,34.135
