Trial 1:0back,Trial 6:0back
0.087,0.828
0.086,0.828
0.085,0.829
0.086,0.829
0.088,0.829
0.088,0.829
0.088,0.829
0.087,0.829
0.087,0.829
0.086,0.829
0.086,0.829
0.086,0.828
0.087,0.828
0.088,0.829
0.088,0.829
0.087,0.829
0.086,0.829
0.086,0.829
0.086,0.829
0.087,0.828
0.087,0.828
0.088,0.829
0.088,0.829
0.088,0.829
0.087,0.828
0.087,0.829
0.087,0.829
0.087,0.828
0.087,0.828
0.087,0.828
0.088,0.829
0.088,0.829
0.087,0.829
0.087,0.829
0.087,0.829
0.086,0.829
0.086,0.828
0.087,0.828
0.088,0.828
0.089,0.829
0.089,0.829
0.088,0.828
0.088,0.829
0.088,0.829
0.087,0.829
0.087,0.828
0.088,0.829
0.088,0.829
0.087,0.829
0.087,0.829
0.087,0.828
0.088,0.828
0.088,0.828
0.087,0.828
0.087,0.828
0.087,0.829
0.087,0.829
0.086,0.828
0.086,0.828
0.087,0.829
0.087,0.829
0.088,0.828
0.088,0.828
0.088,0.829
0.088,0.829
0.087,0.829
0.087,0.829
0.087,0.829
0.088,0.829
0.088,0.829
0.088,0.828
0.088,0.829
0.088,0.829
0.088,0.829
0.087,0.829
0.086,0.829
0.087,0.829
0.087,0.829
0.087,0.828
0.087,0.828
0.087,0.829
0.088,0.829
0.087,0.829
0.086,0.828
0.086,0.828
0.086,0.828
0.086,0.828
0.086,0.828
0.087,0.829
0.088,0.83
0.087,0.829
0.087,0.828
0.086,0.828
0.087,0.829
0.087,0.829
0.087,0.828
0.087,0.828
0.088,0.829
0.088,0.829
0.087,0.829
0.087,0.829
0.087,0.829
0.087,0.829
0.087,0.829
0.087,0.829
0.087,0.828
0.087,0.829
0.087,0.829
0.087,0.828
0.087,0.828
0.087,0.829
0.088,0.829
0.088,0.828
0.087,0.828
0.087,0.829
0.087,0.829
0.087,0.828
0.086,0.828
0.086,0.829
0.087,0.829
0.088,0.828
0.089,0.828
0.089,0.828
0.088,0.829
0.088,0.829
0.087,0.829
0.086,0.828
0.087,0.829
0.088,0.829
0.088,0.828
0.087,0.828
0.087,0.828
0.087,0.829
0.087,0.829
0.087,0.828
0.087,0.828
0.088,0.828
0.088,0.828
0.088,0.828
0.088,0.828
0.088,0.829
0.087,0.829
0.087,0.828
0.086,0.828
0.087,0.828
0.087,0.828
0.088,0.828
0.088,0.828
0.088,0.829
0.088,0.829
0.087,0.828
0.087,0.828
0.088,0.828
0.088,0.828
0.088,0.828
0.088,0.828
0.087,0.828
0.087,0.828
0.088,0.828
0.087,0.828
0.088,0.827
0.088,0.827
0.088,0.827
0.088,0.827
0.087,0.828
0.087,0.828
0.087,0.828
0.088,0.828
0.088,0.827
0.088,0.827
0.088,0.828
0.088,0.828
0.087,0.828
0.086,0.828
0.087,0.829
0.087,0.828
0.087,0.828
0.087,0.828
0.087,0.828
0.088,0.828
0.088,0.828
0.087,0.828
0.087,0.828
0.087,0.829
0.086,0.828
0.086,0.828
0.087,0.828
0.088,0.828
0.089,0.828
0.088,0.828
0.087,0.828
0.087,0.828
0.087,0.828
0.087,0.827
0.087,0.828
0.088,0.828
0.088,0.828
0.088,0.827
0.087,0.828
0.087,0.828
0.087,0.828
0.088,0.828
0.088,0.828
0.088,0.828
0.088,0.828
0.088,0.828
0.088,0.827
0.087,0.827
0.087,0.828
0.087,0.828
0.087,0.828
0.087,0.828
0.088,0.828
0.088,0.828
0.088,0.827
0.087,0.827
0.087,0.827
0.088,0.827
0.088,0.827
0.089,0.827
0.089,0.827
0.089,0.827
0.088,0.827
0.088,0.827
0.087,0.828
0.087,0.828
0.088,0.827
0.089,0.827
0.089,0.827
0.088,0.827
0.088,0.827
0.087,0.827
0.087,0.828
0.087,0.828
0.088,0.828
0.089,0.828
0.089,0.828
0.089,0.827
0.088,0.827
0.088,0.827
0.088,0.827
0.088,0.827
0.088,0.827
0.088,0.827
0.088,0.827
0.088,0.827
0.088,0.827
0.088,0.827
0.088,0.827
0.088,0.827
0.088,0.827
0.088,0.827
0.088,0.827
0.088,0.827
0.087,0.827
0.087,0.826
0.087,0.826
0.087,0.827
0.087,0.828
0.088,0.827
0.088,0.827
0.088,0.827
0.087,0.827
0.087,0.827
0.087,0.827
0.087,0.827
0.087,0.827
0.087,0.827
0.087,0.827
0.087,0.827
0.087,0.827
0.087,0.827
0.087,0.827
0.087,0.827
0.087,0.827
0.086,0.827
0.087,0.827
0.088,0.826
0.088,0.827
0.088,0.827
0.088,0.827
0.087,0.827
0.087,0.827
0.087,0.827
0.087,0.827
0.088,0.827
0.088,0.827
0.088,0.827
0.088,0.827
0.087,0.827
0.087,0.826
0.087,0.827
0.087,0.827
0.087,0.827
0.087,0.827
0.087,0.827
0.086,0.827
0.086,0.827
0.087,0.827
0.087,0.827
0.087,0.827
0.086,0.827
0.087,0.827
0.087,0.827
0.088,0.826
0.088,0.827
0.087,0.827
0.087,0.827
0.086,0.827
0.086,0.826
0.086,0.826
0.087,0.826
0.088,0.826
0.088,0.826
0.088,0.826
0.088,0.826
0.088,0.826
0.087,0.826
0.087,0.826
0.087,0.826
0.088,0.825
0.088,0.825
0.088,0.825
0.088,0.826
0.088,0.826
0.087,0.825
0.087,0.825
0.087,0.826
0.088,0.826
0.088,0.825
0.088,0.825
0.088,0.826
0.088,0.826
0.088,0.826
0.087,0.825
0.087,0.825
0.088,0.826
0.088,0.825
0.088,0.825
0.088,0.825
0.087,0.826
0.088,0.826
0.087,0.825
0.087,0.825
0.087,0.825
0.088,0.825
0.089,0.825
0.088,0.825
0.087,0.825
0.087,0.826
0.087,0.825
0.087,0.825
0.087,0.825
0.088,0.825
0.089,0.825
0.089,0.825
0.088,0.825
0.088,0.826
0.089,0.826
0.089,0.825
0.088,0.825
0.088,0.825
0.089,0.825
0.09,0.825
0.089,0.826
0.089,0.826
0.089,0.826
0.089,0.826
0.089,0.825
0.088,0.826
0.089,0.826
0.089,0.825
0.088,0.825
0.088,0.825
0.088,0.826
0.089,0.826
0.089,0.825
0.088,0.825
0.088,0.825
0.088,0.825
0.088,0.825
0.087,0.825
0.087,0.825
0.088,0.825
0.089,0.825
0.088,0.824
0.089,0.825
0.089,0.825
0.089,0.825
0.088,0.825
0.087,0.825
0.087,0.825
0.088,0.825
0.088,0.825
0.088,0.825
0.089,0.825
0.089,0.824
0.089,0.824
0.088,0.825
0.087,0.825
0.088,0.825
0.088,0.825
0.089,0.825
0.089,0.825
0.089,0.825
0.089,0.824
0.088,0.824
0.087,0.824
0.087,0.825
0.088,0.824
0.088,0.824
0.088,0.824
0.088,0.824
0.088,0.824
0.088,0.824
0.087,0.824
0.087,0.824
0.087,0.824
0.087,0.824
0.087,0.824
0.088,0.824
0.088,0.824
0.089,0.824
0.089,0.824
0.088,0.824
0.087,0.824
0.088,0.824
0.088,0.823
0.088,0.824
0.088,0.824
0.088,0.823
0.088,0.823
0.088,0.823
0.087,0.823
0.088,0.823
0.089,0.823
0.089,0.823
0.088,0.824
0.087,0.824
0.088,0.824
0.088,0.823
0.088,0.823
0.088,0.823
0.088,0.823
0.089,0.823
0.088,0.823
0.088,0.823
0.088,0.823
0.088,0.823
0.087,0.823
0.087,0.823
0.088,0.823
0.088,0.823
0.088,0.823
0.088,0.823
0.087,0.823
0.088,0.823
0.088,0.822
0.087,0.822
0.087,0.822
0.088,0.822
0.088,0.822
0.088,0.822
0.087,0.823
0.088,0.823
0.088,0.823
0.088,0.822
0.088,0.822
0.088,0.822
0.088,0.822
0.088,0.822
0.087,0.822
0.087,0.823
0.088,0.823
0.087,0.822
0.087,0.822
0.087,0.821
0.088,0.822
0.088,0.822
0.088,0.822
0.087,0.822
0.088,0.822
0.088,0.822
0.088,0.821
0.088,0.822
0.089,0.822
0.089,0.821
0.089,0.821
0.088,0.822
0.088,0.822
0.088,0.822
0.088,0.822
0.088,0.821
0.088,0.821
0.089,0.821
0.089,0.821
0.088,0.821
0.087,0.821
0.087,0.822
0.088,0.822
0.088,0.821
0.088,0.821
0.089,0.821
0.09,0.821
0.089,0.822
0.088,0.821
0.088,0.821
0.088,0.821
0.089,0.821
0.089,0.821
0.089,0.821
0.09,0.821
0.089,0.821
0.089,0.821
0.088,0.822
0.088,0.821
0.089,0.821
0.089,0.821
0.089,0.821
0.089,0.821
0.09,0.821
0.089,0.821
0.088,0.821
0.088,0.822
0.088,0.822
0.088,0.821
0.088,0.821
0.088,0.822
0.089,0.822
0.089,0.821
0.089,0.821
0.088,0.821
0.089,0.821
0.089,0.821
0.089,0.82
0.089,0.821
0.088,0.821
0.088,0.822
0.088,0.821
0.088,0.821
0.088,0.821
0.088,0.821
0.088,0.821
0.088,0.821
0.088,0.821
0.089,0.821
0.089,0.821
0.088,0.821
0.088,0.82
0.088,0.821
0.088,0.821
0.089,0.82
0.088,0.82
0.088,0.82
0.088,0.821
0.088,0.821
0.087,0.82
0.087,0.82
0.088,0.82
0.088,0.821
0.088,0.82
0.087,0.82
0.087,0.82
0.087,0.821
0.087,0.821
0.087,0.82
0.087,0.82
0.088,0.821
0.089,0.82
0.089,0.819
0.089,0.819
0.089,0.82
0.088,0.82
0.088,0.82
0.087,0.819
0.087,0.82
0.088,0.82
0.088,0.819
0.088,0.819
0.088,0.82
0.088,0.82
0.088,0.82
0.087,0.82
