Trial 1:0back,Trial 6:0back
0.632,5.097
0.633,5.097
0.633,5.096
0.633,5.095
0.633,5.095
0.633,5.095
0.633,5.094
0.633,5.094
0.633,5.094
0.633,5.093
0.633,5.093
0.633,5.092
0.633,5.092
0.633,5.091
0.633,5.091
0.633,5.09
0.633,5.09
0.633,5.089
0.633,5.089
0.633,5.088
0.633,5.087
0.633,5.087
0.633,5.087
0.633,5.086
0.633,5.085
0.633,5.085
0.633,5.085
0.633,5.084
0.633,5.083
0.633,5.082
0.632,5.082
0.632,5.081
0.633,5.08
0.633,5.08
0.633,5.08
0.632,5.079
0.633,5.078
0.633,5.077
0.633,5.077
0.633,5.076
0.633,5.075
0.633,5.075
0.633,5.074
0.633,5.074
0.632,5.073
0.633,5.072
0.633,5.071
0.633,5.07
0.633,5.07
0.633,5.069
0.633,5.067
0.633,5.067
0.633,5.067
0.633,5.066
0.633,5.064
0.633,5.064
0.633,5.064
0.633,5.063
0.633,5.061
0.632,5.061
0.632,5.061
0.633,5.06
0.633,5.059
0.633,5.058
0.633,5.057
0.633,5.057
0.634,5.055
0.634,5.054
0.633,5.054
0.633,5.053
0.634,5.052
0.634,5.052
0.634,5.051
0.633,5.05
0.633,5.049
0.633,5.049
0.633,5.048
0.633,5.048
0.633,5.047
0.633,5.046
0.634,5.045
0.634,5.044
0.633,5.043
0.633,5.043
0.633,5.042
0.634,5.042
0.634,5.041
0.633,5.04
0.633,5.039
0.633,5.039
0.633,5.038
0.633,5.037
0.633,5.036
0.633,5.036
0.633,5.036
0.633,5.034
0.633,5.033
0.633,5.032
0.633,5.033
0.633,5.032
0.633,5.03
0.633,5.029
0.633,5.029
0.633,5.029
0.633,5.027
0.633,5.026
0.633,5.026
0.633,5.026
0.633,5.025
0.633,5.025
0.633,5.024
0.633,5.023
0.633,5.023
0.633,5.022
0.634,5.021
0.633,5.02
0.633,5.02
0.633,5.02
0.633,5.019
0.633,5.018
0.633,5.018
0.633,5.017
0.632,5.016
0.632,5.015
0.632,5.015
0.633,5.015
0.633,5.014
0.632,5.013
0.632,5.013
0.632,5.012
0.633,5.011
0.633,5.01
0.632,5.01
0.633,5.01
0.633,5.009
0.633,5.008
0.633,5.008
0.633,5.007
0.634,5.007
0.634,5.006
0.634,5.006
0.633,5.005
0.633,5.005
0.633,5.005
0.633,5.004
0.633,5.004
0.633,5.003
0.633,5.002
0.633,5.002
0.633,5.001
0.633,5.001
0.632,5
0.632,4.999
0.632,4.999
0.632,4.998
0.632,4.998
0.632,4.997
0.632,4.996
0.633,4.996
0.633,4.995
0.632,4.994
0.633,4.994
0.633,4.994
0.633,4.993
0.633,4.992
0.633,4.991
0.633,4.991
0.632,4.991
0.632,4.989
0.632,4.988
0.632,4.988
0.632,4.987
0.632,4.986
0.632,4.986
0.632,4.985
0.632,4.984
0.632,4.984
0.632,4.983
0.632,4.982
0.632,4.981
0.632,4.981
0.632,4.98
0.632,4.979
0.633,4.978
0.633,4.978
0.632,4.977
0.632,4.976
0.632,4.975
0.632,4.975
0.632,4.974
0.632,4.973
0.632,4.972
0.632,4.972
0.632,4.971
0.632,4.97
0.632,4.969
0.632,4.968
0.632,4.968
0.632,4.967
0.632,4.966
0.632,4.966
0.632,4.965
0.632,4.963
0.632,4.963
0.632,4.962
0.632,4.962
0.632,4.961
0.633,4.96
0.633,4.96
0.632,4.959
