Trial 1:0back,Trial 6:0back
1.313,2.566
1.313,2.568
1.313,2.569
1.313,2.57
1.314,2.571
1.314,2.573
1.314,2.575
1.314,2.576
1.314,2.577
1.315,2.578
1.314,2.58
1.314,2.581
1.315,2.582
1.315,2.583
1.315,2.585
1.315,2.586
1.315,2.587
1.315,2.588
1.316,2.59
1.315,2.591
1.315,2.592
1.316,2.593
1.316,2.595
1.316,2.596
1.316,2.597
1.316,2.598
1.317,2.6
1.317,2.601
1.317,2.602
1.317,2.602
1.317,2.604
1.317,2.605
1.317,2.606
1.317,2.607
1.317,2.608
1.317,2.61
1.317,2.611
1.317,2.611
1.317,2.613
1.318,2.614
1.318,2.615
1.318,2.616
1.318,2.617
1.319,2.619
1.319,2.62
1.319,2.621
1.319,2.621
1.319,2.622
1.319,2.624
1.319,2.624
1.319,2.625
1.319,2.626
1.319,2.628
1.319,2.629
1.319,2.629
1.32,2.63
1.32,2.631
1.32,2.632
1.32,2.633
1.32,2.633
1.32,2.635
1.32,2.636
1.32,2.636
1.32,2.637
1.32,2.638
1.321,2.639
1.32,2.64
1.32,2.64
1.321,2.641
1.321,2.642
1.321,2.643
1.321,2.644
1.321,2.644
1.321,2.646
1.321,2.647
1.321,2.647
1.321,2.647
1.321,2.648
1.321,2.649
1.32,2.65
1.32,2.65
1.321,2.651
1.321,2.652
1.32,2.653
1.32,2.653
1.321,2.654
1.321,2.655
1.321,2.655
1.321,2.656
1.321,2.656
1.321,2.657
1.321,2.658
1.32,2.658
1.32,2.659
1.321,2.66
1.321,2.661
1.32,2.661
1.32,2.661
1.321,2.662
1.321,2.663
1.321,2.664
1.32,2.664
1.321,2.664
1.321,2.666
1.321,2.666
1.32,2.667
1.32,2.667
1.321,2.668
1.32,2.669
1.32,2.669
1.32,2.669
1.32,2.67
1.32,2.671
1.32,2.671
1.319,2.671
1.32,2.672
1.32,2.673
1.32,2.674
1.319,2.674
1.319,2.674
1.32,2.675
1.32,2.675
1.319,2.676
1.319,2.676
1.319,2.677
1.319,2.677
1.319,2.678
1.318,2.678
1.318,2.678
1.318,2.679
1.318,2.679
1.318,2.679
1.318,2.68
1.318,2.681
1.318,2.681
1.317,2.681
1.317,2.682
1.317,2.683
1.317,2.683
1.317,2.683
1.316,2.684
1.317,2.684
1.317,2.685
1.316,2.685
1.316,2.685
1.316,2.686
1.316,2.687
1.315,2.687
1.315,2.687
1.315,2.688
1.315,2.689
1.315,2.689
1.315,2.689
1.315,2.689
1.315,2.69
1.314,2.691
1.314,2.691
1.314,2.691
1.314,2.692
1.314,2.693
1.313,2.693
1.313,2.693
1.313,2.694
1.313,2.694
1.312,2.694
1.312,2.694
1.312,2.695
1.312,2.696
1.311,2.696
1.311,2.696
1.311,2.697
1.311,2.698
1.311,2.698
1.31,2.698
1.31,2.698
1.31,2.7
1.31,2.7
1.309,2.7
1.309,2.701
1.309,2.701
1.309,2.702
1.308,2.702
1.308,2.702
1.308,2.703
1.308,2.704
1.307,2.704
1.307,2.704
1.307,2.705
1.307,2.706
1.306,2.706
1.306,2.706
1.306,2.706
1.306,2.707
1.306,2.708
1.305,2.708
1.305,2.708
1.305,2.709
1.305,2.71
1.304,2.71
1.304,2.71
1.304,2.711
1.304,2.712
1.303,2.712
1.303,2.712
1.303,2.712
1.303,2.713
1.302,2.714
1.302,2.714
1.302,2.714
1.302,2.715
1.302,2.716
1.301,2.716
1.301,2.716
1.301,2.717
1.301,2.717
1.3,2.718
1.3,2.718
1.3,2.718
1.3,2.719
1.299,2.72
1.299,2.719
1.298,2.719
1.298,2.72
1.298,2.721
1.298,2.721
1.297,2.721
1.298,2.721
1.298,2.722
1.297,2.723
1.296,2.722
1.296,2.723
1.296,2.724
1.296,2.724
1.296,2.724
1.296,2.724
1.296,2.725
1.295,2.725
1.295,2.725
1.294,2.725
1.294,2.726
1.294,2.726
1.294,2.726
1.293,2.726
1.293,2.727
1.293,2.727
1.293,2.727
1.292,2.727
1.292,2.728
1.292,2.728
1.292,2.728
1.291,2.728
1.291,2.728
1.291,2.729
1.291,2.729
1.29,2.729
1.29,2.729
1.29,2.73
1.29,2.73
1.289,2.73
1.289,2.73
1.289,2.73
1.289,2.731
1.289,2.731
1.288,2.731
1.288,2.731
1.288,2.731
1.288,2.732
1.287,2.732
1.287,2.732
1.287,2.732
1.287,2.732
1.286,2.732
1.286,2.732
1.286,2.732
1.286,2.732
1.285,2.732
1.285,2.732
1.285,2.733
1.285,2.733
1.285,2.733
1.284,2.732
1.284,2.732
1.283,2.733
1.283,2.733
1.283,2.733
1.282,2.733
1.282,2.733
1.282,2.733
1.282,2.733
1.281,2.733
1.281,2.733
1.281,2.733
1.28,2.733
1.28,2.733
1.28,2.733
1.28,2.733
1.28,2.733
1.279,2.733
1.279,2.733
1.279,2.734
1.279,2.734
1.278,2.733
1.278,2.733
1.278,2.734
1.277,2.734
1.277,2.733
1.277,2.733
1.277,2.733
1.277,2.734
1.276,2.733
1.276,2.733
1.276,2.733
1.276,2.733
1.275,2.733
1.275,2.732
1.275,2.732
1.275,2.733
1.275,2.733
1.274,2.732
1.274,2.731
1.274,2.732
1.274,2.732
1.273,2.731
1.273,2.731
1.273,2.731
1.273,2.731
