Trial 1:0back,Trial 6:0back
4.038,6.964
4.04,6.967
4.041,6.969
4.042,6.971
4.043,6.972
4.044,6.974
4.045,6.977
4.046,6.978
4.047,6.98
4.048,6.982
4.05,6.984
4.051,6.986
4.051,6.987
4.052,6.989
4.054,6.991
4.055,6.993
4.055,6.995
4.056,6.996
4.058,6.999
4.059,7.001
4.059,7.002
4.06,7.004
4.061,7.006
4.062,7.008
4.063,7.01
4.063,7.011
4.064,7.013
4.065,7.015
4.066,7.017
4.067,7.018
4.068,7.02
4.069,7.022
4.07,7.024
4.07,7.025
4.071,7.026
4.072,7.029
4.073,7.031
4.074,7.032
4.074,7.033
4.075,7.035
4.077,7.037
4.077,7.039
4.078,7.04
4.079,7.042
4.08,7.044
4.081,7.046
4.081,7.047
4.082,7.049
4.083,7.051
4.084,7.053
4.084,7.054
4.085,7.055
4.086,7.057
4.087,7.06
4.088,7.061
4.088,7.062
4.089,7.064
4.09,7.066
4.091,7.067
4.091,7.068
4.092,7.07
4.093,7.072
4.094,7.074
4.094,7.074
4.095,7.076
4.096,7.078
4.097,7.08
4.097,7.081
4.098,7.082
4.099,7.084
4.1,7.086
4.1,7.087
4.1,7.088
4.101,7.09
4.102,7.092
4.102,7.093
4.103,7.094
4.103,7.096
4.104,7.098
4.105,7.099
4.105,7.1
4.105,7.101
4.106,7.103
4.107,7.105
4.107,7.106
4.108,7.107
4.108,7.109
4.109,7.111
4.11,7.112
4.11,7.113
4.111,7.114
4.111,7.116
4.112,7.118
4.112,7.119
4.113,7.12
4.113,7.122
4.114,7.123
4.114,7.124
4.114,7.125
4.115,7.126
4.115,7.128
4.116,7.129
4.116,7.129
4.116,7.131
4.117,7.132
4.117,7.133
4.117,7.134
4.117,7.135
4.118,7.137
4.118,7.138
4.118,7.139
4.118,7.14
4.118,7.141
4.118,7.143
4.118,7.144
4.119,7.144
4.119,7.146
4.119,7.148
4.119,7.148
4.119,7.149
4.119,7.15
4.119,7.152
4.119,7.153
4.119,7.153
4.119,7.154
4.12,7.156
