Trial 1:0back,Trial 6:0back
3.249,3.609
3.249,3.609
3.249,3.61
3.249,3.609
3.249,3.608
3.25,3.608
3.249,3.609
3.249,3.608
3.249,3.608
3.25,3.608
3.25,3.608
3.249,3.608
3.249,3.608
3.249,3.607
3.249,3.608
3.249,3.608
3.248,3.608
3.249,3.608
3.249,3.608
3.249,3.609
3.249,3.608
3.249,3.608
3.249,3.608
3.249,3.608
3.249,3.609
3.249,3.608
3.248,3.607
3.248,3.608
3.248,3.608
3.248,3.608
3.248,3.607
3.248,3.607
3.248,3.608
3.248,3.607
3.248,3.606
3.249,3.606
3.248,3.607
3.247,3.607
3.247,3.606
3.247,3.605
3.247,3.605
3.247,3.606
3.247,3.605
3.247,3.605
3.247,3.606
3.246,3.606
3.246,3.605
3.246,3.605
3.247,3.605
3.246,3.606
3.245,3.606
3.245,3.606
3.245,3.606
3.246,3.606
3.245,3.606
3.245,3.605
3.246,3.605
3.246,3.606
3.245,3.605
3.245,3.605
3.245,3.605
3.245,3.606
3.245,3.606
3.245,3.605
3.245,3.605
3.245,3.605
3.245,3.606
3.245,3.606
3.245,3.605
3.245,3.605
3.244,3.606
3.244,3.606
3.244,3.605
3.245,3.605
3.244,3.606
3.243,3.606
3.243,3.605
3.244,3.604
3.244,3.605
3.243,3.605
3.243,3.605
3.243,3.604
3.243,3.604
3.243,3.605
3.243,3.605
3.242,3.604
3.243,3.604
3.243,3.604
3.243,3.604
3.242,3.604
3.243,3.604
3.243,3.604
3.243,3.604
3.242,3.604
3.242,3.604
3.242,3.604
3.242,3.604
3.241,3.603
3.242,3.603
3.242,3.604
3.241,3.604
3.24,3.604
3.241,3.603
3.242,3.603
3.241,3.604
3.24,3.604
3.24,3.603
3.24,3.602
3.241,3.602
3.24,3.603
3.24,3.603
3.24,3.603
3.24,3.602
3.239,3.603
3.239,3.603
3.239,3.602
3.239,3.602
3.239,3.602
3.238,3.602
3.238,3.602
3.239,3.602
3.239,3.602
3.239,3.602
3.239,3.601
3.239,3.601
3.239,3.601
3.239,3.602
3.239,3.601
3.239,3.6
3.24,3.6
3.239,3.601
3.239,3.601
3.239,3.6
3.24,3.6
3.239,3.601
3.238,3.601
3.239,3.601
3.24,3.601
3.239,3.601
3.239,3.601
3.238,3.601
3.239,3.601
3.239,3.601
3.238,3.601
3.238,3.6
3.239,3.6
3.239,3.6
3.239,3.601
3.239,3.601
3.239,3.6
3.239,3.6
3.238,3.601
3.238,3.601
3.237,3.6
3.237,3.6
3.237,3.601
3.237,3.601
3.237,3.6
3.237,3.6
3.238,3.601
3.238,3.601
3.237,3.601
3.237,3.601
3.237,3.6
3.237,3.601
3.236,3.601
3.236,3.6
3.236,3.599
3.236,3.6
3.235,3.6
3.235,3.6
3.236,3.599
3.236,3.599
3.235,3.599
3.234,3.599
3.234,3.599
3.234,3.599
3.233,3.599
3.233,3.599
3.233,3.598
3.234,3.598
3.234,3.6
3.233,3.6
3.233,3.599
3.233,3.598
3.233,3.599
3.232,3.599
3.231,3.599
3.232,3.598
3.232,3.598
3.231,3.598
3.231,3.598
3.232,3.598
3.232,3.598
3.231,3.598
3.231,3.598
3.231,3.597
3.231,3.597
3.231,3.597
3.23,3.597
3.231,3.597
3.231,3.596
3.231,3.596
3.23,3.596
3.23,3.596
3.23,3.596
3.231,3.596
3.23,3.596
3.23,3.596
3.23,3.596
3.23,3.596
3.229,3.596
3.229,3.596
3.23,3.595
3.23,3.595
3.23,3.596
3.229,3.596
3.229,3.594
3.229,3.594
3.228,3.595
3.228,3.595
3.228,3.595
3.229,3.594
3.229,3.594
3.228,3.594
3.227,3.594
3.228,3.593
3.228,3.593
3.228,3.593
3.227,3.594
3.227,3.594
3.227,3.593
3.227,3.593
3.226,3.593
3.227,3.593
3.227,3.593
3.227,3.594
3.226,3.594
3.226,3.594
3.226,3.593
3.226,3.594
3.227,3.594
3.226,3.594
3.227,3.593
3.227,3.593
3.227,3.594
3.226,3.594
3.226,3.593
3.227,3.593
3.227,3.593
3.226,3.594
3.226,3.594
3.226,3.594
3.227,3.594
3.227,3.595
3.227,3.594
3.226,3.594
3.227,3.595
3.227,3.596
3.226,3.596
3.226,3.595
3.227,3.594
3.227,3.595
3.226,3.596
3.226,3.595
3.227,3.595
3.228,3.595
3.227,3.596
3.226,3.595
3.226,3.595
3.227,3.595
3.227,3.596
3.227,3.595
3.227,3.595
3.227,3.596
3.227,3.596
3.227,3.596
3.227,3.595
3.228,3.595
3.228,3.596
3.227,3.596
3.227,3.596
3.228,3.595
3.228,3.595
3.227,3.596
3.228,3.596
3.229,3.595
3.229,3.595
3.229,3.596
3.229,3.596
3.23,3.596
3.23,3.595
3.23,3.596
3.23,3.596
3.231,3.596
3.231,3.595
3.231,3.596
3.231,3.596
3.231,3.596
3.232,3.596
3.233,3.596
3.232,3.597
3.232,3.597
3.233,3.596
3.234,3.596
3.234,3.597
3.234,3.597
3.235,3.597
3.236,3.597
3.237,3.597
3.237,3.597
3.238,3.596
3.238,3.596
3.239,3.597
3.238,3.597
3.239,3.597
3.239,3.597
3.239,3.597
3.24,3.597
3.24,3.596
3.241,3.595
3.242,3.596
3.242,3.597
3.242,3.597
3.244,3.596
3.245,3.595
3.245,3.596
3.245,3.596
3.246,3.596
3.247,3.596
3.248,3.596
3.248,3.596
3.248,3.596
3.249,3.596
3.251,3.596
3.251,3.597
3.252,3.596
3.253,3.596
3.255,3.596
3.256,3.597
3.256,3.597
3.258,3.596
3.259,3.596
3.26,3.596
3.261,3.597
3.261,3.596
3.263,3.596
3.264,3.596
3.265,3.597
3.266,3.596
3.268,3.595
3.268,3.596
3.269,3.597
3.27,3.596
3.272,3.596
3.274,3.596
3.275,3.597
3.275,3.597
3.277,3.596
3.28,3.596
3.281,3.596
3.282,3.597
3.283,3.597
3.286,3.597
3.287,3.597
3.288,3.597
3.29,3.597
3.292,3.597
3.294,3.598
3.295,3.598
3.297,3.598
3.298,3.598
3.3,3.598
3.302,3.598
3.304,3.599
3.306,3.599
3.308,3.599
3.309,3.6
3.311,3.6
3.313,3.599
3.316,3.598
3.318,3.599
3.32,3.599
3.322,3.599
3.325,3.599
3.327,3.599
3.328,3.6
3.331,3.6
3.333,3.599
3.336,3.599
3.338,3.599
3.339,3.6
3.341,3.599
3.344,3.599
3.346,3.6
3.349,3.6
3.352,3.6
3.355,3.6
3.357,3.6
3.359,3.601
3.362,3.601
3.365,3.6
3.368,3.6
3.37,3.601
3.372,3.601
3.375,3.601
3.379,3.601
3.381,3.601
3.383,3.602
3.386,3.601
3.39,3.6
3.393,3.601
3.395,3.601
3.398,3.601
3.401,3.601
3.404,3.601
3.407,3.602
3.41,3.602
3.413,3.601
3.416,3.601
3.419,3.602
3.423,3.603
3.426,3.602
3.43,3.601
3.432,3.601
3.435,3.602
3.439,3.602
3.442,3.601
3.446,3.602
3.448,3.602
3.452,3.602
3.455,3.601
3.459,3.602
3.462,3.603
3.465,3.602
3.469,3.602
3.472,3.602
3.475,3.603
3.478,3.603
3.482,3.602
3.486,3.602
3.49,3.603
3.493,3.604
3.496,3.603
3.5,3.603
3.503,3.603
3.507,3.603
3.51,3.603
3.514,3.603
3.518,3.603
3.522,3.604
3.525,3.604
3.529,3.603
3.534,3.603
3.537,3.603
3.541,3.604
3.545,3.604
3.549,3.603
3.552,3.603
3.556,3.604
3.56,3.603
3.565,3.603
3.569,3.603
3.572,3.604
3.576,3.605
3.58,3.604
3.585,3.603
3.588,3.604
3.591,3.605
3.596,3.605
3.601,3.604
3.604,3.605
3.608,3.605
3.613,3.605
3.618,3.605
3.621,3.606
3.625,3.606
3.629,3.605
3.634,3.605
3.638,3.606
3.643,3.605
3.647,3.605
3.651,3.605
3.656,3.606
3.66,3.606
3.664,3.607
3.669,3.606
3.674,3.606
3.678,3.606
3.682,3.607
3.687,3.607
3.691,3.607
3.695,3.607
3.699,3.607
3.704,3.607
3.709,3.607
3.714,3.608
3.717,3.608
3.722,3.608
3.727,3.607
3.731,3.608
3.736,3.609
3.74,3.609
3.744,3.607
3.749,3.607
3.754,3.608
3.757,3.609
3.761,3.61
3.766,3.609
3.771,3.609
3.775,3.609
3.779,3.61
3.784,3.609
3.789,3.61
3.793,3.61
3.798,3.61
3.803,3.61
3.807,3.61
3.811,3.61
3.814,3.61
3.818,3.61
3.823,3.609
3.828,3.61
3.831,3.611
3.835,3.611
3.84,3.61
3.844,3.61
3.848,3.611
3.851,3.611
3.855,3.611
3.859,3.611
3.863,3.612
3.867,3.612
3.871,3.611
3.875,3.611
3.879,3.612
3.882,3.613
3.886,3.612
3.89,3.612
3.894,3.612
3.897,3.613
3.902,3.613
3.906,3.613
3.909,3.613
3.911,3.613
3.915,3.613
3.919,3.613
3.924,3.613
3.927,3.614
3.93,3.614
3.933,3.613
3.937,3.613
3.941,3.613
3.944,3.614
3.948,3.614
3.952,3.614
3.955,3.614
3.957,3.614
3.96,3.614
3.964,3.614
3.968,3.614
3.97,3.615
3.973,3.615
3.977,3.615
3.98,3.614
3.982,3.614
3.985,3.614
3.989,3.615
3.993,3.615
3.995,3.615
3.997,3.616
4,3.616
4.004,3.615
4.007,3.616
4.009,3.616
4.012,3.616
4.016,3.616
4.019,3.616
4.022,3.616
4.024,3.616
4.027,3.615
4.03,3.616
4.033,3.616
4.035,3.617
4.037,3.617
4.04,3.616
4.042,3.616
4.045,3.617
4.048,3.618
4.05,3.617
4.052,3.617
4.054,3.618
4.058,3.619
4.061,3.618
4.063,3.618
4.065,3.619
4.068,3.619
4.07,3.62
4.073,3.62
4.075,3.62
4.077,3.62
4.08,3.62
4.083,3.62
4.085,3.621
4.087,3.622
4.089,3.621
4.092,3.621
4.095,3.621
4.097,3.622
4.099,3.622
4.102,3.621
4.104,3.621
4.106,3.622
4.108,3.622
4.111,3.622
4.114,3.622
4.116,3.622
4.117,3.622
4.119,3.623
4.122,3.623
4.124,3.623
4.126,3.624
4.128,3.624
4.13,3.623
4.132,3.624
4.134,3.625
4.136,3.625
4.139,3.625
4.141,3.625
4.143,3.625
4.144,3.625
4.146,3.625
4.149,3.625
4.15,3.625
4.152,3.626
4.154,3.626
4.157,3.625
4.158,3.626
4.159,3.627
4.161,3.627
4.164,3.626
4.166,3.626
4.167,3.628
4.169,3.628
4.171,3.628
4.173,3.627
4.175,3.628
4.177,3.628
4.179,3.628
4.181,3.628
4.182,3.628
4.184,3.629
4.186,3.629
4.188,3.629
4.189,3.629
4.19,3.63
4.192,3.63
4.194,3.63
4.196,3.63
4.197,3.63
4.198,3.63
4.199,3.63
4.201,3.63
4.202,3.631
4.203,3.631
4.205,3.631
4.207,3.631
4.208,3.631
4.208,3.632
4.21,3.632
4.212,3.633
4.213,3.633
4.213,3.634
4.214,3.633
4.216,3.633
4.217,3.633
4.218,3.634
4.219,3.634
4.22,3.634
4.221,3.634
4.222,3.635
4.222,3.635
4.223,3.635
4.224,3.635
4.225,3.635
4.225,3.637
4.226,3.637
4.228,3.637
4.228,3.636
4.228,3.637
4.229,3.637
4.23,3.637
4.231,3.637
4.231,3.638
4.232,3.638
4.233,3.638
4.235,3.638
4.235,3.639
4.235,3.639
4.235,3.639
4.236,3.639
4.237,3.64
4.237,3.641
4.237,3.64
4.238,3.64
4.24,3.64
4.24,3.641
4.24,3.642
4.241,3.642
4.242,3.641
4.242,3.642
4.243,3.642
4.244,3.643
4.244,3.643
4.245,3.643
4.245,3.644
4.246,3.645
4.246,3.644
4.246,3.644
4.245,3.645
4.246,3.645
4.247,3.645
4.247,3.645
4.247,3.646
4.246,3.646
4.247,3.646
4.248,3.645
4.248,3.646
4.248,3.647
4.248,3.647
4.248,3.647
4.249,3.647
4.248,3.647
4.248,3.647
4.249,3.648
4.248,3.648
4.248,3.648
4.248,3.648
4.249,3.648
4.249,3.649
4.249,3.65
4.249,3.65
4.249,3.649
4.25,3.649
4.249,3.65
4.249,3.651
4.25,3.651
4.25,3.65
4.25,3.65
4.248,3.651
4.248,3.652
4.248,3.652
4.248,3.652
4.248,3.652
4.247,3.653
4.248,3.653
4.248,3.653
4.248,3.654
4.247,3.654
4.247,3.654
4.247,3.654
4.247,3.655
4.247,3.655
4.247,3.655
4.247,3.655
4.247,3.655
4.246,3.656
4.245,3.657
4.246,3.656
4.245,3.655
4.244,3.656
4.244,3.657
4.244,3.657
4.244,3.657
4.243,3.658
4.243,3.658
4.243,3.658
4.243,3.658
4.242,3.659
4.24,3.659
4.24,3.659
4.241,3.659
4.241,3.66
4.24,3.661
4.239,3.661
4.239,3.661
4.238,3.661
4.237,3.662
4.236,3.663
4.237,3.663
4.237,3.662
4.235,3.662
4.234,3.663
4.234,3.664
4.234,3.664
4.233,3.664
4.232,3.664
4.232,3.664
4.231,3.665
4.23,3.665
4.23,3.666
4.229,3.666
4.228,3.666
4.228,3.666
4.227,3.666
4.226,3.667
4.225,3.667
4.224,3.667
4.223,3.667
4.223,3.668
4.223,3.668
4.221,3.668
4.22,3.669
4.219,3.67
4.219,3.67
4.218,3.669
4.217,3.67
4.216,3.671
4.215,3.671
4.214,3.669
4.214,3.669
4.213,3.67
4.212,3.671
4.211,3.671
4.21,3.671
4.209,3.671
4.207,3.672
