Trial 1:0back,Trial 6:0back
1.658,2.696
1.658,2.696
1.657,2.695
1.657,2.696
1.657,2.696
1.657,2.695
1.656,2.695
1.656,2.695
1.656,2.696
1.656,2.695
1.655,2.695
1.655,2.695
1.655,2.695
1.655,2.695
1.654,2.695
1.654,2.695
1.654,2.695
1.654,2.695
1.654,2.695
1.653,2.695
1.653,2.695
1.653,2.695
1.653,2.695
1.653,2.694
1.652,2.694
1.652,2.695
1.652,2.694
1.652,2.694
1.652,2.694
1.651,2.694
1.651,2.694
1.651,2.694
1.651,2.694
1.65,2.694
1.65,2.694
1.65,2.694
1.65,2.694
1.649,2.694
1.649,2.694
1.649,2.694
1.649,2.693
1.648,2.693
1.648,2.694
1.648,2.694
1.648,2.693
1.647,2.693
1.647,2.694
1.647,2.694
1.647,2.693
1.646,2.693
1.646,2.693
1.645,2.694
1.645,2.693
1.645,2.693
1.644,2.693
1.644,2.694
1.644,2.693
1.644,2.693
1.643,2.693
1.643,2.693
1.643,2.693
1.643,2.693
1.642,2.693
1.642,2.693
1.641,2.693
1.641,2.693
1.641,2.692
1.641,2.693
1.64,2.693
1.64,2.693
1.64,2.692
1.639,2.692
1.639,2.693
1.639,2.692
1.639,2.692
1.639,2.692
1.638,2.692
1.638,2.692
1.638,2.692
1.638,2.691
1.637,2.692
1.637,2.692
1.637,2.691
1.637,2.691
1.636,2.691
1.636,2.692
1.636,2.691
1.636,2.691
1.635,2.691
1.635,2.692
1.635,2.691
1.635,2.691
1.634,2.691
1.634,2.691
1.634,2.691
1.633,2.691
1.633,2.69
1.633,2.691
1.632,2.691
1.632,2.691
1.632,2.69
1.631,2.69
1.631,2.691
1.631,2.691
1.63,2.69
1.63,2.69
1.63,2.691
1.629,2.69
1.629,2.69
1.629,2.69
1.628,2.69
1.628,2.69
1.628,2.69
1.628,2.69
1.627,2.69
1.627,2.69
1.627,2.69
1.627,2.69
1.626,2.69
1.626,2.69
1.626,2.69
1.626,2.69
1.625,2.69
1.625,2.69
1.625,2.69
1.625,2.689
1.624,2.689
1.624,2.69
1.624,2.69
1.624,2.689
1.623,2.689
1.623,2.689
1.622,2.69
1.622,2.689
1.622,2.689
1.621,2.689
1.621,2.69
1.621,2.689
1.621,2.689
1.62,2.689
1.62,2.689
1.62,2.689
1.62,2.689
1.619,2.689
1.618,2.689
1.618,2.689
1.618,2.689
1.618,2.689
1.618,2.689
1.617,2.689
1.617,2.689
1.617,2.688
1.616,2.688
1.616,2.689
1.616,2.689
1.616,2.688
1.616,2.688
1.615,2.688
1.615,2.688
1.615,2.688
1.614,2.688
1.614,2.688
1.614,2.688
1.613,2.688
1.613,2.688
1.613,2.688
1.612,2.688
1.612,2.688
1.612,2.687
1.612,2.688
1.611,2.688
1.611,2.688
1.611,2.687
1.611,2.687
1.61,2.688
1.61,2.688
1.61,2.687
1.609,2.687
1.609,2.687
1.608,2.687
1.608,2.687
1.608,2.687
1.608,2.687
1.607,2.687
1.607,2.687
1.607,2.686
1.606,2.687
1.606,2.687
1.606,2.687
1.606,2.686
1.605,2.686
1.605,2.687
1.605,2.687
1.604,2.686
1.604,2.686
1.604,2.686
1.603,2.687
1.603,2.686
1.603,2.686
1.603,2.686
1.603,2.686
1.603,2.686
1.602,2.686
1.602,2.686
1.602,2.686
1.602,2.686
1.601,2.686
1.601,2.686
1.601,2.686
1.601,2.686
1.6,2.686
1.6,2.686
1.6,2.686
1.599,2.686
1.599,2.686
1.599,2.686
1.599,2.686
1.598,2.686
1.598,2.686
1.598,2.686
1.598,2.686
1.597,2.686
1.597,2.686
1.597,2.685
1.597,2.685
1.597,2.686
1.596,2.686
1.596,2.686
1.596,2.685
1.596,2.685
1.595,2.686
1.595,2.685
1.595,2.685
1.595,2.685
1.594,2.686
1.594,2.686
1.594,2.685
1.594,2.685
1.593,2.685
1.593,2.686
1.593,2.685
1.593,2.685
1.592,2.685
1.592,2.685
1.592,2.685
1.592,2.685
1.591,2.685
1.591,2.686
1.591,2.686
1.591,2.685
1.591,2.685
1.59,2.686
1.59,2.686
1.59,2.685
1.59,2.685
1.589,2.685
1.589,2.685
1.589,2.685
