Trial 1:0back,Trial 6:0back
7.319,8.055
7.32,8.054
7.321,8.052
7.322,8.05
7.324,8.049
7.325,8.049
7.325,8.048
7.325,8.047
7.326,8.045
7.327,8.044
7.327,8.043
7.328,8.042
7.329,8.041
7.33,8.039
7.331,8.038
7.332,8.036
7.332,8.035
7.333,8.035
7.334,8.034
7.334,8.031
7.334,8.03
7.335,8.029
7.336,8.029
7.337,8.028
7.337,8.025
7.338,8.024
7.339,8.024
7.34,8.022
7.34,8.02
7.341,8.019
7.341,8.018
7.342,8.017
7.342,8.016
7.343,8.015
7.343,8.013
7.344,8.012
7.345,8.011
7.345,8.01
7.346,8.009
7.347,8.008
7.347,8.006
7.348,8.005
7.349,8.004
7.35,8.003
7.35,8.002
7.35,8
7.351,7.999
7.352,7.999
7.352,7.997
7.352,7.995
7.353,7.994
7.354,7.994
7.355,7.993
7.355,7.991
7.356,7.989
7.357,7.988
7.358,7.987
7.358,7.986
7.357,7.985
7.357,7.983
7.358,7.982
7.359,7.981
7.358,7.98
7.359,7.979
7.36,7.977
7.361,7.976
7.361,7.975
7.361,7.974
7.362,7.973
7.363,7.971
7.364,7.97
7.363,7.968
7.364,7.967
7.364,7.967
7.365,7.965
7.365,7.963
7.366,7.962
7.367,7.961
7.368,7.96
7.369,7.958
7.369,7.956
7.37,7.954
7.37,7.953
7.37,7.952
7.37,7.951
7.37,7.949
7.37,7.948
7.371,7.947
7.372,7.947
7.372,7.945
7.372,7.944
7.373,7.943
7.374,7.941
7.375,7.939
7.375,7.938
7.375,7.936
7.375,7.934
7.376,7.933
7.377,7.933
7.377,7.932
7.377,7.93
7.377,7.928
7.378,7.928
7.379,7.927
7.378,7.925
7.378,7.924
7.379,7.922
7.38,7.921
7.38,7.92
7.38,7.919
7.38,7.917
7.381,7.916
7.381,7.915
7.381,7.914
7.381,7.913
7.381,7.912
7.382,7.911
7.382,7.909
7.382,7.907
7.383,7.906
7.384,7.905
7.385,7.904
7.384,7.902
7.384,7.902
7.384,7.901
7.385,7.9
7.385,7.898
7.385,7.897
7.385,7.896
7.385,7.895
7.385,7.894
7.386,7.892
7.386,7.891
7.386,7.89
7.386,7.889
7.387,7.887
7.387,7.885
7.387,7.884
7.387,7.884
7.387,7.883
7.388,7.881
7.389,7.88
7.389,7.879
7.388,7.877
7.388,7.876
7.389,7.875
7.39,7.873
7.389,7.872
7.388,7.871
7.388,7.87
7.389,7.869
7.389,7.867
7.388,7.866
7.388,7.865
7.389,7.864
7.39,7.863
7.389,7.861
7.389,7.86
7.389,7.859
7.389,7.858
7.389,7.857
7.388,7.855
7.388,7.854
7.388,7.855
7.388,7.854
7.388,7.853
7.388,7.852
7.388,7.851
7.388,7.85
7.388,7.848
7.388,7.847
7.387,7.847
7.386,7.846
7.386,7.845
7.386,7.844
7.387,7.843
7.387,7.842
7.386,7.841
7.387,7.841
7.387,7.841
7.387,7.84
7.386,7.839
7.386,7.838
7.387,7.837
7.387,7.836
7.386,7.836
7.385,7.834
7.385,7.833
7.385,7.833
7.384,7.833
7.384,7.832
7.384,7.831
7.384,7.831
7.385,7.831
7.384,7.83
7.382,7.829
7.383,7.829
7.383,7.828
7.382,7.827
7.381,7.826
7.381,7.826
7.381,7.825
7.381,7.825
7.38,7.825
7.38,7.825
7.379,7.825
7.379,7.824
7.379,7.824
7.379,7.824
7.378,7.824
7.378,7.824
7.378,7.823
7.377,7.822
7.376,7.823
7.376,7.824
7.376,7.823
7.376,7.823
7.376,7.823
7.375,7.824
7.374,7.824
7.373,7.824
7.374,7.824
7.374,7.825
7.373,7.825
7.372,7.825
7.372,7.825
7.372,7.825
7.371,7.826
7.37,7.827
7.37,7.828
7.37,7.828
7.37,7.828
7.369,7.829
7.368,7.83
7.368,7.83
7.368,7.83
7.367,7.831
7.366,7.831
7.365,7.832
7.365,7.834
7.365,7.835
7.364,7.835
7.363,7.835
7.362,7.837
7.363,7.839
7.363,7.84
7.362,7.84
7.361,7.841
7.361,7.842
7.36,7.843
7.36,7.843
7.359,7.844
7.358,7.845
7.357,7.846
7.357,7.848
7.356,7.849
7.356,7.85
7.355,7.851
7.354,7.852
7.354,7.853
7.354,7.854
7.353,7.856
7.351,7.857
7.351,7.858
7.35,7.859
7.35,7.861
7.349,7.862
7.348,7.863
7.348,7.864
7.348,7.867
7.348,7.869
7.346,7.87
7.345,7.871
7.345,7.873
7.345,7.874
7.343,7.876
7.342,7.877
7.342,7.879
7.342,7.88
7.341,7.882
7.339,7.884
7.339,7.885
7.339,7.887
7.339,7.888
7.338,7.89
7.337,7.892
7.337,7.894
7.336,7.895
7.336,7.897
7.335,7.898
7.334,7.9
7.334,7.903
7.333,7.904
7.332,7.905
7.332,7.908
7.332,7.911
7.331,7.913
7.33,7.913
7.33,7.915
7.33,7.917
7.329,7.919
7.328,7.92
7.327,7.922
7.327,7.924
7.326,7.926
7.326,7.928
7.325,7.93
7.326,7.932
7.325,7.934
7.324,7.936
7.324,7.938
7.324,7.94
7.325,7.942
7.324,7.943
7.322,7.944
7.322,7.946
7.323,7.949
7.322,7.951
7.321,7.953
7.32,7.954
7.321,7.957
7.321,7.959
7.321,7.961
7.32,7.962
7.32,7.965
7.321,7.967
7.32,7.969
7.319,7.97
7.319,7.972
7.319,7.974
7.319,7.976
7.319,7.978
7.318,7.98
7.319,7.982
7.32,7.984
7.319,7.986
7.319,7.988
7.32,7.99
7.32,7.991
7.32,7.993
7.32,7.994
7.32,7.997
7.32,7.999
7.32,8
7.32,8.001
7.32,8.003
7.321,8.006
7.322,8.009
7.322,8.01
7.323,8.011
7.324,8.013
7.324,8.015
7.324,8.017
7.324,8.018
7.325,8.02
7.325,8.022
7.325,8.023
7.326,8.025
7.327,8.027
7.328,8.029
7.328,8.031
7.329,8.033
7.33,8.035
7.332,8.036
7.332,8.038
7.332,8.039
7.333,8.041
7.334,8.043
7.335,8.044
7.335,8.045
7.336,8.046
7.338,8.048
7.34,8.051
7.341,8.052
7.342,8.053
7.343,8.054
7.345,8.057
7.346,8.058
7.347,8.058
7.348,8.059
7.349,8.06
7.35,8.062
7.351,8.064
7.353,8.065
7.354,8.066
7.356,8.068
7.358,8.07
7.36,8.072
7.361,8.073
7.363,8.074
7.364,8.075
7.365,8.076
7.367,8.078
7.369,8.079
7.37,8.08
7.372,8.08
7.374,8.082
7.376,8.085
7.378,8.086
7.38,8.086
7.382,8.087
7.384,8.09
7.386,8.091
7.387,8.092
7.389,8.092
7.392,8.094
7.394,8.096
7.395,8.097
7.397,8.097
7.4,8.098
7.403,8.099
7.405,8.1
7.406,8.102
7.409,8.103
7.412,8.103
7.414,8.104
7.415,8.105
7.418,8.106
7.42,8.107
7.423,8.108
7.424,8.108
7.426,8.109
7.429,8.11
7.432,8.112
7.435,8.112
7.437,8.113
7.439,8.114
7.443,8.116
7.445,8.117
7.447,8.117
7.449,8.117
7.452,8.118
7.454,8.12
7.457,8.12
7.459,8.121
7.462,8.122
7.465,8.123
7.468,8.124
7.471,8.125
7.473,8.125
7.475,8.126
7.478,8.126
7.481,8.127
7.484,8.127
7.486,8.127
7.489,8.128
7.492,8.128
7.495,8.128
7.498,8.13
7.501,8.13
7.503,8.13
7.507,8.13
7.51,8.131
