Trial 1:0back,Trial 6:0back
1.364,2.57
1.365,2.569
1.365,2.569
1.365,2.569
1.365,2.569
1.366,2.569
1.366,2.569
1.366,2.569
1.366,2.569
1.366,2.568
1.367,2.568
1.367,2.568
1.367,2.567
1.368,2.567
1.368,2.567
1.368,2.567
1.369,2.567
1.369,2.567
1.37,2.566
1.37,2.566
1.37,2.566
1.37,2.566
1.37,2.565
1.371,2.565
1.371,2.564
1.371,2.564
1.371,2.564
1.372,2.564
1.372,2.564
1.372,2.564
1.373,2.564
1.373,2.564
1.373,2.564
1.374,2.564
1.374,2.563
1.374,2.563
1.373,2.563
1.373,2.563
1.374,2.562
1.375,2.562
1.375,2.562
1.375,2.562
1.375,2.562
1.375,2.562
1.376,2.561
1.376,2.561
1.376,2.56
1.376,2.56
1.376,2.56
1.376,2.56
1.376,2.56
1.376,2.559
1.376,2.559
1.377,2.559
1.377,2.559
1.377,2.559
1.377,2.559
1.378,2.559
1.378,2.559
1.379,2.559
1.379,2.559
1.379,2.559
1.379,2.558
1.378,2.558
1.378,2.558
1.379,2.557
1.379,2.557
1.379,2.556
1.38,2.556
1.38,2.556
1.38,2.556
1.38,2.555
1.38,2.555
1.38,2.554
1.38,2.554
1.38,2.553
1.38,2.552
1.38,2.552
1.38,2.551
1.379,2.551
1.38,2.551
1.38,2.551
1.38,2.551
1.38,2.551
1.38,2.55
1.38,2.549
1.381,2.549
1.381,2.548
1.381,2.548
1.381,2.548
1.381,2.547
1.381,2.547
1.381,2.547
1.381,2.547
1.381,2.546
1.381,2.546
1.381,2.546
1.381,2.546
1.381,2.545
1.381,2.544
1.381,2.544
1.381,2.543
1.381,2.543
1.381,2.542
1.381,2.542
1.381,2.541
1.381,2.541
1.381,2.54
1.381,2.54
1.381,2.54
1.381,2.539
1.381,2.538
1.382,2.538
1.381,2.537
1.381,2.537
1.381,2.536
1.381,2.536
1.381,2.536
1.381,2.536
1.381,2.535
1.381,2.535
1.382,2.535
1.382,2.535
1.382,2.534
1.382,2.533
1.382,2.532
1.382,2.532
1.382,2.532
1.382,2.531
1.382,2.531
1.381,2.531
1.381,2.53
1.381,2.529
1.381,2.529
1.381,2.529
1.381,2.528
1.381,2.528
1.381,2.527
1.381,2.526
1.381,2.526
1.381,2.525
1.381,2.524
1.381,2.524
1.381,2.524
1.381,2.523
1.381,2.523
1.381,2.522
1.381,2.522
1.38,2.522
1.38,2.521
1.38,2.52
1.38,2.52
1.38,2.519
1.38,2.518
1.381,2.518
1.38,2.518
1.38,2.518
1.38,2.517
1.38,2.516
1.38,2.516
1.38,2.516
1.38,2.515
1.38,2.514
1.38,2.514
1.38,2.513
1.38,2.513
1.38,2.512
1.379,2.512
