Trial 1:0back,Trial 6:0back
36.554,34.672
36.525,34.646
36.496,34.62
36.469,34.593
36.442,34.564
36.416,34.535
36.39,34.504
36.363,34.473
36.335,34.441
36.306,34.409
36.275,34.378
36.241,34.348
36.205,34.319
36.166,34.291
36.124,34.264
36.078,34.239
36.029,34.215
35.977,34.193
35.922,34.171
35.866,34.151
35.808,34.132
35.749,34.113
35.689,34.095
35.63,34.077
35.572,34.06
35.517,34.043
35.464,34.026
35.415,34.01
35.371,33.994
35.333,33.98
35.302,33.966
35.277,33.954
35.26,33.942
35.251,33.931
35.249,33.921
35.255,33.91
35.267,33.9
35.286,33.89
35.311,33.88
35.34,33.868
35.372,33.856
35.408,33.844
35.445,33.831
35.483,33.818
35.521,33.804
35.558,33.791
35.593,33.777
35.625,33.764
35.655,33.751
35.681,33.738
35.703,33.726
35.72,33.715
35.733,33.704
35.74,33.695
35.743,33.686
35.742,33.678
35.735,33.67
35.724,33.662
35.708,33.653
35.688,33.644
35.665,33.635
35.639,33.624
35.609,33.612
35.576,33.599
35.54,33.584
35.501,33.568
35.46,33.55
35.418,33.531
35.375,33.513
35.332,33.494
35.29,33.477
35.248,33.462
35.208,33.45
35.17,33.443
35.135,33.441
35.102,33.446
35.072,33.458
35.043,33.48
35.017,33.512
34.993,33.555
34.971,33.611
34.95,33.679
34.93,33.761
34.911,33.858
34.891,33.969
34.872,34.094
34.851,34.234
34.831,34.387
34.81,34.553
34.788,34.728
34.766,34.911
34.743,35.1
34.72,35.291
34.695,35.483
34.67,35.67
34.643,35.853
34.615,36.027
34.586,36.191
34.557,36.343
34.528,36.483
34.5,36.609
34.472,36.72
34.444,36.817
34.418,36.899
34.393,36.966
34.37,37.019
34.348,37.058
34.329,37.085
34.311,37.1
34.296,37.104
34.282,37.099
34.269,37.086
34.258,37.067
34.248,37.042
34.238,37.014
34.228,36.983
34.218,36.952
34.208,36.919
34.199,36.886
34.189,36.854
34.18,36.82
34.171,36.787
34.162,36.752
34.153,36.716
34.144,36.678
34.135,36.639
34.126,36.597
34.117,36.553
34.107,36.507
34.097,36.46
34.087,36.413
34.076,36.366
34.066,36.32
34.055,36.275
34.044,36.231
34.033,36.189
34.022,36.148
34.011,36.108
33.999,36.069
33.986,36.029
33.973,35.989
33.96,35.95
33.947,35.91
33.935,35.871
33.922,35.833
33.911,35.796
33.9,35.762
33.889,35.729
33.88,35.698
33.87,35.67
33.861,35.644
33.852,35.621
33.842,35.6
33.831,35.583
33.819,35.569
33.807,35.559
33.795,35.553
33.784,35.551
33.773,35.554
33.763,35.561
33.754,35.572
33.745,35.587
33.738,35.604
33.731,35.624
33.726,35.646
33.721,35.67
33.717,35.696
33.713,35.722
33.709,35.749
33.705,35.775
33.7,35.8
33.694,35.823
33.687,35.844
33.676,35.862
33.663,35.876
33.647,35.886
33.628,35.893
33.606,35.895
33.581,35.894
33.553,35.89
33.522,35.882
33.488,35.87
33.453,35.855
33.416,35.837
33.378,35.816
33.339,35.792
33.3,35.765
33.263,35.735
33.228,35.704
33.196,35.672
33.167,35.639
33.142,35.606
33.121,35.574
33.104,35.543
33.092,35.512
33.085,35.483
33.083,35.454
33.088,35.426
33.101,35.398
33.124,35.37
33.158,35.342
33.206,35.313
33.271,35.283
33.354,35.252
33.458,35.222
33.582,35.192
33.727,35.163
33.892,35.134
34.077,35.107
34.28,35.08
34.498,35.053
34.728,35.027
34.966,35.001
35.209,34.976
35.453,34.951
35.693,34.926
35.927,34.901
36.151,34.876
36.363,34.851
36.561,34.825
36.742,34.799
36.906,34.772
37.051,34.746
37.177,34.721
37.283,34.696
37.371,34.671
37.44,34.646
37.492,34.622
37.528,34.599
37.55,34.575
37.56,34.552
37.56,34.53
37.55,34.507
37.533,34.485
37.51,34.464
37.482,34.443
37.451,34.424
37.418,34.405
37.385,34.387
37.351,34.37
37.319,34.354
37.287,34.339
37.257,34.324
37.228,34.31
37.201,34.296
37.174,34.284
37.149,34.272
37.125,34.26
37.101,34.249
37.078,34.237
37.054,34.225
37.028,34.213
37,34.199
36.971,34.184
36.939,34.168
36.905,34.151
36.869,34.134
36.829,34.116
36.787,34.097
36.742,34.078
36.694,34.06
36.644,34.042
36.591,34.024
36.536,34.007
36.479,33.991
36.421,33.975
36.363,33.961
36.305,33.948
36.249,33.935
36.195,33.924
36.145,33.914
36.099,33.904
36.058,33.896
36.024,33.888
35.995,33.88
35.974,33.871
35.959,33.862
35.952,33.852
35.952,33.84
35.96,33.827
35.975,33.812
35.995,33.796
36.02,33.778
36.049,33.759
36.082,33.739
36.117,33.718
36.153,33.696
36.191,33.675
36.229,33.654
36.266,33.634
36.301,33.614
36.334,33.596
36.364,33.577
36.39,33.56
36.412,33.545
36.43,33.531
36.444,33.52
36.452,33.513
36.456,33.51
36.455,33.513
36.448,33.523
36.436,33.542
36.419,33.572
36.398,33.613
36.373,33.666
36.345,33.735
36.315,33.819
36.282,33.919
36.247,34.035
36.211,34.167
36.172,34.316
36.132,34.479
36.091,34.657
36.048,34.847
36.004,35.047
35.959,35.256
35.914,35.471
35.868,35.688
35.822,35.905
35.775,36.119
35.729,36.328
35.683,36.527
35.638,36.716
35.593,36.893
35.548,37.056
35.504,37.205
35.461,37.339
35.418,37.459
35.376,37.563
35.335,37.653
35.296,37.729
35.258,37.79
35.222,37.838
35.187,37.872
35.153,37.895
35.119,37.906
35.086,37.908
35.053,37.902
35.022,37.888
34.991,37.868
34.961,37.843
34.931,37.816
34.902,37.786
34.874,37.755
34.848,37.722
34.822,37.69
34.799,37.656
34.776,37.623
34.754,37.589
34.733,37.554
34.712,37.52
34.692,37.484
34.672,37.449
34.651,37.413
34.631,37.377
34.61,37.341
34.589,37.305
34.569,37.267
34.55,37.229
34.533,37.19
34.518,37.15
34.504,37.109
34.492,37.066
34.483,37.021
34.474,36.975
34.467,36.927
34.46,36.879
34.452,36.829
34.445,36.78
34.437,36.733
34.429,36.686
34.42,36.642
34.412,36.601
34.402,36.563
34.391,36.529
34.379,36.497
34.366,36.47
34.353,36.447
34.339,36.428
34.323,36.414
34.306,36.404
34.288,36.399
34.268,36.399
34.248,36.403
34.228,36.41
34.207,36.421
34.186,36.435
34.166,36.452
34.146,36.471
34.127,36.491
34.11,36.513
34.095,36.536
34.08,36.559
34.067,36.582
34.055,36.604
34.043,36.624
34.032,36.641
34.021,36.655
34.01,36.666
33.998,36.672
33.987,36.674
33.975,36.671
33.962,36.664
33.949,36.652
33.935,36.636
33.92,36.617
33.904,36.594
33.886,36.569
33.866,36.542
33.843,36.513
33.818,36.484
33.792,36.454
33.763,36.425
33.732,36.396
33.699,36.369
33.664,36.343
33.628,36.318
33.59,36.294
33.552,36.27
33.513,36.246
33.474,36.221
33.435,36.195
33.398,36.168
33.363,36.139
33.328,36.108
33.296,36.077
