Trial 1:0back,Trial 6:0back
35.848,34.665
35.849,34.646
35.847,34.629
35.842,34.615
35.835,34.605
35.827,34.599
35.819,34.597
35.811,34.597
35.803,34.602
35.795,34.609
35.788,34.618
35.782,34.628
35.774,34.638
35.764,34.645
35.752,34.65
35.737,34.652
35.72,34.651
35.701,34.646
35.682,34.638
35.663,34.625
35.643,34.607
35.623,34.585
35.602,34.56
35.582,34.531
35.561,34.499
35.539,34.465
35.516,34.428
35.491,34.39
35.465,34.35
35.439,34.311
35.414,34.273
35.391,34.237
35.372,34.204
35.357,34.173
35.346,34.144
35.337,34.114
35.331,34.084
35.325,34.054
35.32,34.024
35.316,33.994
35.311,33.965
35.306,33.937
35.302,33.909
35.297,33.883
35.291,33.857
35.284,33.832
35.275,33.809
35.264,33.786
35.252,33.763
35.238,33.74
35.224,33.716
35.208,33.692
35.19,33.668
35.17,33.642
35.15,33.617
35.131,33.59
35.113,33.564
35.097,33.536
35.084,33.506
35.074,33.474
35.066,33.441
35.06,33.407
35.054,33.374
35.048,33.342
35.041,33.314
35.034,33.288
35.026,33.266
35.016,33.247
35.005,33.232
34.992,33.219
34.975,33.209
34.956,33.201
34.934,33.194
34.909,33.189
34.882,33.183
34.854,33.177
34.826,33.171
34.799,33.163
34.775,33.155
34.751,33.144
34.728,33.132
34.707,33.117
34.686,33.1
34.666,33.082
34.647,33.062
34.629,33.042
34.612,33.022
34.597,33.005
34.584,32.989
34.572,32.976
34.559,32.965
34.547,32.958
34.533,32.955
34.519,32.957
34.504,32.965
34.488,32.982
34.473,33.008
34.458,33.044
34.443,33.092
34.431,33.153
34.419,33.227
34.41,33.316
34.402,33.417
34.396,33.531
34.391,33.654
34.387,33.787
34.383,33.926
34.378,34.07
34.373,34.218
34.367,34.369
34.359,34.522
34.35,34.674
34.339,34.826
34.327,34.974
34.315,35.119
34.302,35.257
34.29,35.39
34.278,35.514
34.266,35.63
34.256,35.735
34.247,35.83
34.239,35.914
34.232,35.987
34.226,36.049
34.222,36.1
34.219,36.143
34.219,36.176
34.22,36.202
34.221,36.221
34.222,36.234
34.221,36.242
34.22,36.246
34.217,36.246
34.213,36.244
34.209,36.24
34.205,36.234
34.2,36.226
34.193,36.216
34.185,36.204
34.176,36.19
34.167,36.172
34.157,36.151
34.148,36.127
34.14,36.1
34.133,36.071
34.127,36.039
34.123,36.007
34.121,35.973
34.121,35.939
34.123,35.905
34.128,35.871
34.136,35.836
34.147,35.801
34.163,35.764
34.184,35.724
34.208,35.681
34.236,35.635
34.269,35.586
34.307,35.536
34.349,35.484
34.395,35.432
34.446,35.383
34.499,35.336
34.555,35.291
34.614,35.25
34.673,35.213
34.732,35.18
34.79,35.15
34.847,35.124
34.901,35.101
34.953,35.081
35.005,35.061
35.057,35.043
35.11,35.024
35.161,35.006
35.208,34.99
35.25,34.973
35.286,34.955
35.314,34.936
35.336,34.917
35.352,34.898
35.362,34.88
35.369,34.863
35.372,34.849
35.372,34.841
35.37,34.837
35.366,34.839
35.36,34.847
35.353,34.86
35.346,34.876
35.341,34.895
35.337,34.913
35.336,34.93
35.336,34.944
35.339,34.954
35.344,34.96
35.351,34.963
35.36,34.962
35.372,34.959
35.386,34.954
35.401,34.947
35.416,34.938
35.429,34.927
35.44,34.914
35.448,34.9
35.454,34.884
35.458,34.868
35.46,34.849
35.461,34.828
35.458,34.804
35.451,34.777
35.443,34.747
35.433,34.715
35.422,34.68
35.411,34.643
35.399,34.605
35.386,34.566
35.371,34.529
35.354,34.494
35.337,34.462
35.321,34.435
35.306,34.411
35.292,34.391
35.28,34.373
35.268,34.356
35.256,34.339
35.245,34.32
35.236,34.297
35.228,34.27
35.222,34.238
35.215,34.201
35.209,34.16
35.204,34.116
35.199,34.071
35.196,34.028
35.194,33.988
35.194,33.952
35.195,33.92
35.197,33.893
35.199,33.869
35.201,33.849
35.204,33.833
35.206,33.818
35.208,33.806
35.211,33.794
35.216,33.784
35.222,33.773
35.23,33.761
35.236,33.748
35.241,33.733
35.244,33.716
35.246,33.696
35.248,33.674
35.249,33.65
35.25,33.624
35.249,33.599
35.246,33.573
35.241,33.549
35.232,33.527
