Trial 1:0back,Trial 6:0back
34.752,34.224
34.721,34.226
34.688,34.223
34.656,34.216
34.623,34.206
34.592,34.191
34.562,34.173
34.533,34.152
34.506,34.13
34.48,34.107
34.456,34.084
34.435,34.06
34.415,34.036
34.397,34.013
34.38,33.988
34.364,33.964
34.348,33.939
34.331,33.915
34.312,33.889
34.292,33.863
34.27,33.837
34.247,33.81
34.223,33.784
34.199,33.756
34.175,33.727
34.152,33.697
34.129,33.665
34.106,33.63
34.082,33.594
34.059,33.555
34.035,33.514
34.012,33.47
33.99,33.424
33.968,33.376
33.948,33.327
33.929,33.278
33.91,33.228
33.893,33.18
33.876,33.133
33.86,33.088
33.845,33.046
33.83,33.006
33.817,32.969
33.805,32.933
33.794,32.9
33.785,32.867
33.775,32.835
33.764,32.804
33.752,32.771
33.739,32.738
33.726,32.705
33.714,32.671
33.702,32.639
33.692,32.607
33.682,32.576
33.672,32.548
33.661,32.522
33.65,32.499
33.638,32.478
33.626,32.459
33.616,32.442
33.609,32.426
33.604,32.41
33.603,32.393
33.606,32.375
33.611,32.354
33.617,32.332
33.625,32.307
33.632,32.28
33.64,32.251
33.648,32.22
33.655,32.189
33.662,32.158
33.67,32.129
33.678,32.102
33.687,32.078
33.696,32.058
33.705,32.043
33.715,32.033
33.725,32.029
33.737,32.031
33.749,32.04
33.762,32.057
33.773,32.083
33.783,32.121
33.79,32.174
33.795,32.244
33.796,32.336
33.795,32.455
33.793,32.605
33.788,32.791
33.782,33.018
33.775,33.288
33.766,33.603
33.756,33.963
33.743,34.367
33.728,34.811
33.712,35.289
33.695,35.796
33.676,36.325
33.657,36.865
33.636,37.409
33.616,37.948
33.597,38.473
33.58,38.977
33.567,39.453
33.558,39.893
33.556,40.293
33.562,40.65
33.578,40.959
33.605,41.22
33.646,41.432
33.7,41.595
33.768,41.711
33.849,41.783
33.946,41.814
34.056,41.809
34.181,41.771
34.319,41.706
34.47,41.618
34.632,41.511
34.803,41.39
34.98,41.259
35.159,41.122
35.339,40.982
35.515,40.843
35.686,40.707
35.848,40.577
36,40.453
36.141,40.338
36.269,40.229
36.382,40.127
36.48,40.029
36.561,39.935
36.625,39.845
36.673,39.757
36.703,39.671
36.718,39.587
36.719,39.506
36.708,39.427
36.687,39.349
36.658,39.271
36.624,39.192
36.588,39.111
36.55,39.028
36.514,38.943
36.482,38.854
36.456,38.763
36.438,38.67
36.427,38.575
36.425,38.48
36.431,38.384
36.444,38.288
36.464,38.192
36.489,38.096
36.517,37.999
36.548,37.903
36.58,37.809
36.613,37.718
36.645,37.631
36.678,37.55
36.708,37.477
36.736,37.413
36.761,37.357
36.781,37.311
36.799,37.273
36.813,37.243
36.824,37.221
36.833,37.206
36.839,37.198
36.841,37.197
36.841,37.2
36.838,37.209
36.83,37.222
36.819,37.239
36.803,37.259
36.784,37.28
36.762,37.3
36.737,37.319
36.711,37.334
36.682,37.345
36.652,37.35
36.619,37.349
36.585,37.341
36.549,37.325
36.512,37.302
36.475,37.271
36.439,37.232
36.404,37.186
36.371,37.132
36.34,37.073
36.312,37.009
36.286,36.939
36.263,36.865
36.24,36.787
36.22,36.705
36.2,36.62
36.182,36.531
36.165,36.441
36.148,36.35
36.132,36.257
36.114,36.164
36.096,36.07
36.075,35.977
36.052,35.884
36.026,35.792
35.996,35.699
35.964,35.605
35.929,35.51
35.891,35.414
35.852,35.317
35.81,35.218
35.766,35.12
35.721,35.023
35.676,34.926
35.63,34.832
35.586,34.741
35.544,34.654
35.503,34.571
35.464,34.493
35.427,34.419
35.391,34.351
35.357,34.287
35.323,34.228
35.29,34.171
35.259,34.116
35.229,34.063
35.201,34.01
35.174,33.956
35.148,33.901
35.123,33.844
35.096,33.785
35.067,33.725
35.037,33.664
35.005,33.603
34.973,33.544
34.941,33.486
34.91,33.432
34.881,33.381
34.855,33.334
34.83,33.29
34.808,33.25
34.787,33.213
34.769,33.18
34.752,33.149
34.735,33.12
34.719,33.093
34.703,33.067
34.686,33.041
34.667,33.017
34.646,32.993
34.623,32.97
34.597,32.947
34.569,32.923
34.54,32.9
34.511,32.876
34.481,32.852
34.453,32.827
34.424,32.802
34.397,32.776
34.371,32.749
34.345,32.722
34.32,32.694
34.297,32.667
34.274,32.641
34.252,32.617
34.23,32.594
34.207,32.574
34.183,32.555
34.156,32.538
34.127,32.523
34.094,32.506
34.059,32.487
34.023,32.466
33.986,32.44
33.95,32.411
33.915,32.38
33.882,32.346
33.852,32.31
33.825,32.273
33.802,32.236
33.782,32.2
33.766,32.166
33.754,32.133
33.746,32.104
33.74,32.078
33.737,32.055
33.735,32.036
33.734,32.02
33.733,32.007
33.732,31.995
33.731,31.983
33.731,31.971
33.734,31.958
33.739,31.942
33.748,31.923
33.761,31.899
33.777,31.871
33.797,31.839
33.819,31.804
33.843,31.767
33.87,31.729
33.897,31.691
33.925,31.656
33.954,31.624
33.982,31.595
34.011,31.57
34.038,31.55
34.065,31.533
34.09,31.52
34.114,31.509
34.135,31.501
34.155,31.493
34.173,31.485
34.188,31.476
34.201,31.465
34.211,31.453
34.217,31.437
34.218,31.419
34.216,31.399
34.21,31.377
34.2,31.353
34.188,31.328
34.174,31.304
34.158,31.282
34.142,31.262
34.126,31.243
34.112,31.227
34.101,31.214
34.096,31.203
34.099,31.195
34.113,31.19
34.14,31.186
34.182,31.184
34.241,31.181
34.318,31.179
34.412,31.175
34.524,31.169
34.651,31.162
34.793,31.153
34.946,31.143
35.108,31.133
35.276,31.122
35.447,31.113
35.617,31.109
35.782,31.111
35.939,31.124
36.085,31.154
36.216,31.204
36.332,31.282
36.431,31.392
36.511,31.538
36.574,31.725
36.618,31.956
36.646,32.233
36.657,32.554
36.654,32.92
36.639,33.326
36.614,33.769
36.58,34.244
36.541,34.744
36.498,35.261
36.453,35.789
36.407,36.32
36.36,36.847
36.314,37.362
36.269,37.857
36.224,38.327
36.183,38.764
36.144,39.164
36.11,39.523
36.081,39.839
