Trial 1:0back,Trial 6:0back
35.294,32.286
35.288,32.294
35.282,32.322
35.279,32.37
35.278,32.442
35.278,32.533
35.279,32.645
35.282,32.773
35.287,32.917
35.291,33.073
35.296,33.237
35.301,33.408
35.305,33.581
35.309,33.757
35.313,33.932
35.315,34.106
35.317,34.279
35.318,34.45
35.317,34.618
35.316,34.782
35.313,34.94
35.311,35.091
35.308,35.233
35.306,35.365
35.303,35.487
35.3,35.597
35.296,35.697
35.291,35.787
35.285,35.867
35.278,35.937
35.27,35.997
35.261,36.048
35.251,36.089
35.241,36.119
35.231,36.14
35.22,36.151
35.209,36.155
35.197,36.152
35.183,36.142
35.169,36.128
35.153,36.109
35.139,36.086
35.126,36.059
35.116,36.029
35.109,35.996
35.104,35.962
35.102,35.926
35.102,35.89
35.104,35.855
35.107,35.82
35.111,35.787
35.116,35.755
35.12,35.723
35.123,35.694
35.125,35.666
35.124,35.64
35.121,35.617
35.115,35.596
35.108,35.577
35.099,35.559
35.09,35.542
35.081,35.525
35.073,35.506
35.066,35.486
35.059,35.464
35.053,35.44
35.049,35.413
35.044,35.384
35.04,35.353
35.035,35.321
35.029,35.289
35.021,35.258
35.012,35.229
35.001,35.204
34.988,35.182
34.974,35.165
34.96,35.153
34.947,35.144
34.934,35.139
34.924,35.137
34.914,35.136
34.906,35.136
34.898,35.135
34.891,35.133
34.884,35.13
34.877,35.126
34.869,35.121
34.862,35.115
34.854,35.108
34.847,35.1
34.838,35.091
34.828,35.078
34.817,35.063
34.804,35.044
34.791,35.024
34.782,35.001
34.776,34.978
34.772,34.954
34.771,34.93
34.77,34.906
34.769,34.881
34.766,34.856
34.76,34.831
34.751,34.805
34.738,34.779
34.722,34.753
34.705,34.727
34.686,34.699
34.668,34.669
34.649,34.637
34.631,34.604
34.613,34.569
34.595,34.533
34.579,34.497
34.564,34.462
34.552,34.428
34.542,34.395
34.536,34.364
34.532,34.334
34.531,34.306
34.531,34.279
34.533,34.253
34.536,34.227
34.54,34.202
34.545,34.176
34.55,34.151
34.553,34.127
34.555,34.103
34.556,34.079
34.554,34.056
34.551,34.032
34.547,34.01
34.541,33.99
34.535,33.971
34.53,33.954
34.532,33.94
34.539,33.926
34.551,33.913
34.565,33.9
34.579,33.886
34.59,33.871
34.597,33.854
34.599,33.836
34.595,33.818
34.584,33.8
34.568,33.783
34.545,33.765
34.519,33.749
34.49,33.733
34.459,33.717
34.43,33.703
34.403,33.688
34.379,33.674
34.359,33.659
34.343,33.643
34.33,33.624
34.321,33.602
34.315,33.577
34.311,33.549
34.309,33.518
34.306,33.486
34.304,33.455
34.301,33.424
34.297,33.395
34.291,33.369
34.283,33.346
34.275,33.327
34.268,33.312
34.263,33.3
34.261,33.292
34.263,33.284
34.27,33.276
34.283,33.268
34.301,33.259
34.326,33.249
34.357,33.237
34.395,33.222
34.438,33.207
34.487,33.191
34.541,33.176
34.599,33.163
34.661,33.153
34.725,33.145
34.789,33.138
34.853,33.131
34.913,33.124
34.968,33.117
35.019,33.108
35.063,33.099
35.1,33.088
35.13,33.075
35.153,33.06
35.17,33.044
35.183,33.026
35.193,33.006
35.201,32.984
35.207,32.96
35.211,32.935
35.213,32.911
35.215,32.889
35.215,32.868
35.213,32.85
35.209,32.834
35.204,32.82
35.197,32.807
35.189,32.793
35.178,32.779
35.164,32.764
35.149,32.747
35.133,32.728
35.118,32.707
35.104,32.687
35.093,32.667
35.085,32.649
35.081,32.633
35.078,32.622
35.079,32.617
35.082,32.622
35.087,32.638
35.093,32.668
35.101,32.715
35.108,32.78
35.115,32.864
35.122,32.966
35.126,33.087
35.13,33.225
35.131,33.381
35.131,33.551
