Trial 3:3back,Trial 5:3back
36.104,31.199
36.055,31.145
36.01,31.09
35.967,31.034
35.928,30.977
35.891,30.92
35.858,30.864
35.828,30.81
35.801,30.76
35.779,30.714
35.761,30.674
35.748,30.641
35.741,30.615
35.74,30.596
35.747,30.585
35.761,30.583
35.783,30.588
35.812,30.6
35.847,30.619
35.885,30.644
35.925,30.678
35.967,30.722
36.008,30.781
36.047,30.857
36.085,30.957
36.121,31.087
36.154,31.255
36.185,31.469
36.212,31.736
36.235,32.063
36.255,32.455
36.27,32.915
36.281,33.442
36.288,34.032
36.29,34.677
36.29,35.369
36.286,36.094
36.278,36.839
36.268,37.589
36.254,38.329
36.238,39.046
36.217,39.727
36.194,40.361
36.168,40.94
36.14,41.458
36.111,41.91
36.081,42.295
36.05,42.613
36.018,42.866
35.984,43.057
35.949,43.19
35.913,43.27
35.875,43.303
35.835,43.297
35.796,43.256
35.756,43.188
35.718,43.097
35.681,42.988
35.646,42.865
35.613,42.731
35.582,42.59
35.552,42.442
35.524,42.288
35.498,42.129
35.473,41.965
35.451,41.796
35.43,41.623
35.412,41.446
35.395,41.265
35.378,41.08
35.36,40.891
35.339,40.698
35.316,40.503
35.289,40.305
35.261,40.105
35.231,39.903
35.201,39.7
35.172,39.497
35.144,39.293
35.118,39.089
35.093,38.886
35.069,38.685
35.046,38.487
35.027,38.292
35.01,38.101
34.997,37.913
34.99,37.73
34.987,37.552
34.99,37.377
34.998,37.204
35.01,37.034
35.024,36.866
35.041,36.699
35.06,36.536
35.081,36.375
35.105,36.218
35.13,36.066
35.158,35.92
35.188,35.784
35.218,35.659
35.25,35.547
35.28,35.449
35.31,35.366
35.338,35.301
35.365,35.253
35.39,35.224
35.413,35.213
35.433,35.22
35.45,35.245
35.461,35.286
35.467,35.344
35.468,35.416
35.465,35.503
35.46,35.602
35.452,35.712
35.444,35.834
35.435,35.968
35.425,36.111
35.417,36.262
35.409,36.417
35.402,36.573
35.394,36.727
35.387,36.877
35.379,37.02
35.372,37.154
35.365,37.28
35.357,37.394
35.349,37.498
35.34,37.589
35.33,37.67
35.319,37.739
35.306,37.797
35.293,37.844
35.279,37.878
35.263,37.9
35.246,37.909
35.227,37.905
35.205,37.888
35.181,37.858
35.156,37.813
35.128,37.752
35.098,37.677
35.067,37.586
35.035,37.48
35.002,37.36
34.97,37.228
34.938,37.085
34.907,36.932
34.877,36.773
34.847,36.607
34.819,36.437
34.791,36.265
34.765,36.092
34.739,35.919
34.713,35.749
34.687,35.582
34.662,35.419
34.638,35.261
34.614,35.107
34.59,34.96
34.566,34.818
34.544,34.683
34.521,34.555
34.499,34.432
34.476,34.314
34.452,34.2
34.427,34.09
34.398,33.984
34.367,33.882
34.332,33.784
34.294,33.691
34.255,33.603
34.215,33.522
34.177,33.448
34.143,33.381
34.115,33.322
34.096,33.271
34.089,33.227
34.098,33.19
34.126,33.158
34.176,33.131
34.248,33.107
34.343,33.086
34.464,33.067
34.611,33.049
34.785,33.033
34.986,33.018
35.211,33.004
35.457,32.99
35.722,32.974
36,32.956
36.287,32.936
36.578,32.915
36.867,32.893
37.149,32.871
37.421,32.848
37.677,32.827
37.917,32.806
38.137,32.786
38.336,32.767
38.514,32.747
38.67,32.727
38.802,32.707
38.911,32.687
38.998,32.669
39.062,32.653
39.106,32.64
39.131,32.632
39.14,32.628
39.135,32.628
39.119,32.63
39.093,32.632
39.059,32.632
39.018,32.628
38.973,32.62
38.925,32.605
38.875,32.585
38.823,32.558
38.771,32.525
38.72,32.488
38.672,32.447
38.627,32.403
38.586,32.357
38.549,32.309
38.517,32.258
38.489,32.205
38.466,32.152
38.445,32.099
38.427,32.049
38.409,32.002
38.391,31.959
38.373,31.922
38.353,31.889
38.333,31.861
38.311,31.84
38.287,31.823
38.26,31.812
38.23,31.807
38.196,31.808
38.158,31.814
38.115,31.826
38.067,31.841
38.015,31.86
37.957,31.88
37.896,31.9
37.832,31.92
37.766,31.938
37.699,31.954
37.631,31.968
37.565,31.979
37.5,31.986
37.436,31.989
37.373,31.986
37.31,31.977
37.248,31.962
37.188,31.941
37.131,31.913
37.078,31.877
