Trial 3:3back,Trial 5:3back
35.062,35.395
35.03,35.399
34.999,35.4
34.968,35.4
34.938,35.398
34.91,35.395
34.884,35.39
34.86,35.384
34.837,35.376
34.816,35.367
34.796,35.356
34.777,35.345
34.76,35.333
34.745,35.32
34.733,35.306
34.726,35.291
34.726,35.275
34.737,35.259
34.76,35.243
34.798,35.225
34.852,35.207
34.925,35.188
35.018,35.169
35.131,35.15
35.264,35.13
35.416,35.111
35.585,35.091
35.77,35.071
35.967,35.051
36.173,35.03
36.386,35.008
36.601,34.986
36.815,34.962
37.024,34.938
37.224,34.913
37.414,34.888
37.59,34.864
37.752,34.84
37.896,34.816
38.024,34.792
38.133,34.768
38.224,34.743
38.296,34.717
38.351,34.691
38.388,34.665
38.41,34.638
38.417,34.61
38.411,34.582
38.394,34.554
38.366,34.526
38.33,34.498
38.287,34.472
38.238,34.446
38.184,34.421
38.127,34.397
38.067,34.374
38.004,34.351
37.94,34.328
37.874,34.307
37.807,34.288
37.739,34.272
37.669,34.263
37.598,34.262
37.526,34.27
37.453,34.292
37.38,34.327
37.308,34.378
37.238,34.446
37.17,34.531
37.105,34.634
37.043,34.754
36.985,34.89
36.93,35.04
36.878,35.203
36.83,35.376
36.784,35.557
36.742,35.744
36.702,35.933
36.664,36.123
36.628,36.312
36.592,36.497
36.556,36.677
36.52,36.849
36.484,37.012
36.447,37.164
36.41,37.304
36.371,37.431
36.332,37.544
36.291,37.644
36.25,37.73
36.208,37.803
36.166,37.863
36.125,37.91
36.084,37.945
36.046,37.968
36.011,37.98
35.979,37.981
35.951,37.972
35.928,37.954
35.91,37.928
35.898,37.895
35.893,37.856
35.895,37.813
35.904,37.765
35.919,37.715
35.941,37.662
35.969,37.608
36.001,37.552
36.037,37.496
36.075,37.439
36.113,37.381
36.151,37.324
36.187,37.267
36.219,37.211
36.246,37.154
36.268,37.098
36.284,37.042
36.293,36.985
36.297,36.928
36.295,36.871
36.287,36.814
36.275,36.757
36.258,36.7
36.236,36.643
36.211,36.587
36.182,36.532
36.151,36.477
36.119,36.424
36.086,36.371
36.051,36.319
36.017,36.269
35.982,36.22
35.949,36.173
35.916,36.128
35.884,36.085
35.854,36.043
35.825,36.004
35.797,35.967
35.769,35.932
35.741,35.901
35.712,35.872
35.683,35.845
35.652,35.822
35.62,35.802
35.584,35.785
35.546,35.771
35.503,35.758
35.458,35.747
35.409,35.738
35.358,35.73
35.305,35.724
35.251,35.718
35.195,35.714
35.138,35.711
35.081,35.709
35.024,35.707
34.969,35.705
34.916,35.704
34.866,35.703
34.819,35.702
34.775,35.7
34.736,35.697
34.7,35.693
34.668,35.688
34.641,35.681
34.617,35.672
34.595,35.661
34.577,35.647
34.559,35.632
34.543,35.614
34.525,35.594
34.507,35.571
34.487,35.547
34.465,35.522
34.442,35.496
34.417,35.47
34.391,35.443
34.367,35.416
34.346,35.389
34.33,35.361
34.323,35.334
34.328,35.305
34.349,35.276
34.388,35.246
34.449,35.215
34.534,35.183
34.642,35.151
34.775,35.118
34.932,35.085
35.111,35.051
35.311,35.018
35.527,34.985
35.757,34.951
35.995,34.917
36.239,34.883
36.483,34.849
36.725,34.815
36.961,34.782
37.187,34.748
37.401,34.715
37.601,34.682
37.783,34.648
37.947,34.614
38.093,34.58
38.218,34.546
38.323,34.512
38.409,34.477
38.475,34.442
38.524,34.407
38.556,34.372
38.572,34.337
38.575,34.302
38.566,34.267
38.546,34.232
38.517,34.198
38.479,34.164
38.434,34.132
38.382,34.101
38.325,34.07
38.263,34.04
38.197,34.011
38.127,33.982
38.056,33.954
