Trial 3:3back,Trial 5:3back
34.637,36.179
34.586,36.43
34.538,36.67
34.492,36.899
34.448,37.113
34.407,37.311
34.368,37.492
34.331,37.655
34.296,37.801
34.262,37.93
34.23,38.041
34.198,38.135
34.168,38.213
34.138,38.275
34.11,38.323
34.082,38.357
34.056,38.379
34.031,38.389
34.007,38.389
33.985,38.38
33.964,38.363
33.943,38.337
33.922,38.305
33.9,38.267
33.877,38.225
33.852,38.177
33.825,38.126
33.797,38.072
33.768,38.017
33.739,37.959
33.71,37.901
33.682,37.841
33.654,37.78
33.627,37.719
33.601,37.656
33.575,37.593
33.551,37.529
33.527,37.464
33.503,37.397
33.481,37.33
33.459,37.261
33.439,37.19
33.419,37.118
33.4,37.044
33.381,36.969
33.363,36.893
33.347,36.815
33.33,36.738
33.315,36.661
33.301,36.584
33.288,36.508
33.276,36.435
33.265,36.364
33.253,36.296
33.241,36.233
33.228,36.174
33.213,36.12
33.197,36.072
33.179,36.031
33.159,35.996
33.136,35.968
33.111,35.947
33.083,35.933
33.053,35.925
33.021,35.924
32.987,35.928
32.951,35.937
32.913,35.95
32.873,35.967
32.832,35.986
32.791,36.007
32.749,36.028
32.708,36.05
32.67,36.071
32.634,36.092
32.601,36.113
32.572,36.131
32.547,36.149
32.528,36.165
32.515,36.178
32.511,36.189
32.516,36.197
32.535,36.202
32.569,36.204
32.621,36.202
32.695,36.197
32.792,36.187
32.915,36.174
33.066,36.156
33.243,36.134
33.448,36.108
33.679,36.079
33.934,36.046
34.21,36.009
34.505,35.969
34.815,35.927
35.135,35.881
35.462,35.833
35.791,35.783
36.119,35.731
36.441,35.678
36.754,35.623
37.055,35.567
37.342,35.511
37.611,35.453
37.861,35.397
38.091,35.341
38.299,35.286
38.485,35.233
38.649,35.181
38.792,35.131
38.915,35.083
39.018,35.036
39.104,34.992
39.173,34.948
39.227,34.905
39.267,34.863
39.295,34.822
39.311,34.781
39.316,34.74
39.312,34.699
39.298,34.657
39.274,34.614
39.242,34.572
39.2,34.528
39.15,34.484
39.091,34.44
39.025,34.396
38.951,34.352
38.869,34.309
38.782,34.266
38.689,34.225
38.593,34.186
38.493,34.149
38.391,34.114
38.288,34.082
38.184,34.052
38.08,34.024
37.975,33.998
37.871,33.972
37.766,33.948
37.662,33.924
37.557,33.901
37.453,33.878
37.349,33.856
37.246,33.834
37.143,33.813
37.041,33.791
36.94,33.77
36.84,33.749
36.742,33.728
36.646,33.707
36.553,33.686
36.463,33.665
36.378,33.644
36.297,33.623
36.222,33.602
36.154,33.581
36.095,33.56
36.044,33.54
36.004,33.52
35.974,33.501
35.954,33.483
35.944,33.466
35.944,33.449
35.953,33.432
35.969,33.416
35.993,33.4
36.022,33.384
36.055,33.368
36.092,33.351
36.131,33.334
36.172,33.316
36.213,33.299
36.254,33.282
36.294,33.266
36.332,33.251
36.368,33.237
36.401,33.224
36.43,33.212
36.455,33.2
36.475,33.188
36.491,33.176
36.501,33.164
36.506,33.151
36.506,33.139
36.501,33.126
36.491,33.113
36.477,33.1
36.459,33.086
36.438,33.071
36.414,33.056
36.387,33.04
36.357,33.022
36.323,33.004
36.286,32.985
36.245,32.965
36.201,32.944
36.154,32.921
36.103,32.896
36.05,32.872
35.993,32.846
35.934,32.821
35.873,32.794
35.811,32.766
35.747,32.737
35.683,32.707
35.618,32.676
35.552,32.645
35.487,32.613
35.421,32.583
35.356,32.553
35.291,32.524
35.228,32.497
35.165,32.471
35.103,32.448
35.042,32.427
34.981,32.41
34.92,32.399
34.858,32.394
34.797,32.398
34.735,32.413
34.674,32.439
34.613,32.48
34.554,32.538
34.497,32.613
34.442,32.708
34.39,32.825
34.34,32.963
34.292,33.124
34.246,33.308
34.201,33.514
34.158,33.74
34.116,33.986
34.076,34.248
34.037,34.524
33.999,34.811
33.963,35.105
33.928,35.401
33.894,35.697
33.861,35.988
33.829,36.271
33.798,36.543
33.767,36.802
33.737,37.046
33.707,37.274
33.676,37.485
33.644,37.678
33.612,37.852
33.579,38.009
33.546,38.147
33.513,38.268
33.481,38.373
33.449,38.461
33.418,38.534
33.387,38.593
33.357,38.637
33.327,38.668
33.297,38.687
33.268,38.694
33.24,38.693
33.212,38.683
33.185,38.665
33.159,38.641
33.133,38.61
33.108,38.574
33.084,38.533
33.062,38.488
33.04,38.44
33.02,38.389
33.001,38.336
32.984,38.281
32.969,38.225
32.955,38.169
32.942,38.113
32.928,38.058
32.914,38.004
32.898,37.951
32.882,37.899
32.864,37.848
32.845,37.798
32.825,37.749
32.805,37.699
32.785,37.649
32.764,37.598
32.744,37.544
32.724,37.487
32.706,37.429
32.689,37.367
32.672,37.303
32.657,37.238
32.641,37.171
32.625,37.105
32.609,37.039
32.592,36.974
32.575,36.912
32.557,36.854
32.538,36.8
32.519,36.75
32.499,36.705
32.478,36.665
32.455,36.632
32.431,36.605
32.406,36.583
32.379,36.567
32.35,36.557
32.319,36.551
32.287,36.55
32.253,36.552
32.218,36.558
32.181,36.566
32.142,36.577
32.103,36.589
32.064,36.602
32.025,36.616
31.987,36.628
31.949,36.639
31.913,36.648
31.879,36.655
31.849,36.658
31.822,36.658
31.799,36.655
31.78,36.648
31.766,36.638
31.759,36.625
31.759,36.61
31.769,36.593
31.792,36.574
31.829,36.555
31.882,36.533
31.956,36.511
32.051,36.486
32.171,36.46
32.319,36.432
32.494,36.401
32.699,36.369
32.933,36.334
33.196,36.297
33.485,36.257
33.799,36.214
34.134,36.169
34.486,36.121
34.851,36.072
35.223,36.022
35.598,35.97
35.969,35.918
36.334,35.866
36.688,35.814
37.029,35.762
37.352,35.71
37.656,35.659
37.94,35.608
38.203,35.558
38.444,35.509
38.664,35.461
38.863,35.413
39.041,35.365
39.198,35.317
39.334,35.271
39.449,35.224
39.544,35.177
39.621,35.131
39.679,35.083
39.719,35.036
39.745,34.988
39.756,34.94
39.754,34.893
39.741,34.847
39.718,34.801
39.685,34.756
39.642,34.713
39.592,34.67
39.533,34.629
39.467,34.589
39.394,34.55
39.316,34.514
39.232,34.479
39.145,34.445
39.055,34.412
38.962,34.38
38.868,34.348
38.772,34.317
38.676,34.287
38.579,34.258
38.481,34.231
38.383,34.206
38.284,34.183
38.186,34.161
38.089,34.141
37.992,34.122
37.897,34.103
37.802,34.084
37.709,34.064
37.616,34.043
37.523,34.02
37.431,33.996
37.34,33.971
37.249,33.945
37.158,33.918
37.068,33.89
36.979,33.862
36.893,33.834
36.811,33.807
36.734,33.779
36.663,33.752
36.6,33.725
36.545,33.698
36.5,33.672
36.465,33.647
36.44,33.624
36.425,33.603
36.421,33.583
36.425,33.565
36.438,33.548
36.456,33.531
36.48,33.515
36.508,33.499
36.539,33.483
36.571,33.467
36.604,33.452
36.636,33.436
36.667,33.419
36.694,33.402
36.719,33.384
36.74,33.366
36.757,33.347
36.769,33.328
36.777,33.31
36.779,33.293
36.777,33.277
36.771,33.262
36.761,33.248
36.747,33.234
36.731,33.221
36.713,33.209
36.694,33.197
36.674,33.185
36.653,33.172
36.63,33.16
36.606,33.147
36.579,33.133
36.549,33.118
36.515,33.101
36.478,33.084
36.436,33.065
36.389,33.044
36.337,33.022
36.28,32.997
36.22,32.971
36.156,32.942
36.089,32.911
36.021,32.878
35.952,32.844
35.884,32.809
35.816,32.775
35.749,32.741
35.683,32.707
35.619,32.675
35.556,32.643
35.495,32.613
35.435,32.584
35.376,32.557
35.318,32.533
35.261,32.511
35.205,32.491
35.148,32.473
35.092,32.457
35.037,32.442
34.981,32.43
34.925,32.421
34.868,32.415
34.809,32.414
34.749,32.419
34.688,32.433
34.627,32.456
34.566,32.491
34.505,32.541
34.445,32.608
34.388,32.695
34.332,32.804
34.278,32.935
34.226,33.09
34.177,33.268
34.131,33.468
34.087,33.69
34.044,33.931
34.004,34.189
33.967,34.461
33.932,34.744
33.899,35.034
33.869,35.327
33.841,35.621
33.815,35.911
33.789,36.194
33.764,36.47
33.738,36.734
33.712,36.985
33.686,37.222
33.658,37.443
33.629,37.647
33.599,37.833
33.567,38.003
33.534,38.154
33.501,38.287
33.465,38.402
33.429,38.498
33.392,38.576
33.354,38.638
33.317,38.683
33.281,38.713
33.247,38.731
33.214,38.736
33.182,38.73
33.153,38.715
33.125,38.693
33.099,38.664
33.075,38.63
33.052,38.59
33.03,38.547
33.008,38.499
32.986,38.447
32.964,38.391
32.942,38.333
32.92,38.273
32.898,38.211
32.876,38.148
32.855,38.086
32.834,38.023
32.813,37.961
32.792,37.899
32.772,37.838
